correct,rt,stimulus,isi,subj_idx,session,trial,response,prevresp,prev2resp,prev3resp,prevstim,prev2stim,prev3stim,prevrt
1,0.690186769292268,-1,5.201,126,2,45,0,1,1,-1,1,1,-1,-0.961974253877944
1,0.872162598479008,1,5.591,126,2,46,1,-1,1,1,-1,1,1,-0.0786916893023498
0,1.18487858758635,-1,5.203,126,2,47,1,1,-1,1,1,-1,1,0.748932144262601
1,0.552288106975539,-1,6.188,126,2,48,0,1,1,-1,-1,1,-1,1.83263081563822
1,0.654767628848276,-1,5.361,126,2,49,0,-1,1,1,-1,-1,1,-0.866983634983706
0,1.09698353459589,-1,5.106,126,2,50,1,-1,-1,1,-1,-1,-1,-0.26500878855336
1,0.666080291726757,-1,5.502,126,2,51,0,1,-1,-1,-1,-1,-1,1.5600396423872
1,0.704951413525123,-1,5.791,126,2,52,0,-1,1,-1,-1,-1,-1,-0.204426667290598
1,0.583308024792132,1,6.331,126,2,53,1,-1,-1,1,-1,-1,-1,-0.00383272672461197
1,0.545253754797159,1,6.393,126,2,54,1,1,-1,-1,1,-1,-1,-0.673721568244801
1,0.600347311884434,-1,6.436,126,2,55,0,1,1,-1,1,1,-1,-0.91231833942806
0,1.14294173035796,-1,5.04,126,2,56,1,-1,1,1,-1,1,1,-0.571891041504338
1,0.564773792586493,1,5.735,126,2,57,1,1,-1,1,-1,-1,1,1.70518803285733
1,1.17464708697571,1,5.466,126,2,58,1,1,1,-1,1,-1,-1,-0.787920310695167
1,0.774474635667502,-1,6.419,126,2,59,0,1,1,1,1,1,-1,1.8019590217349
0,0.842074039725048,1,5.736,126,2,60,0,-1,1,1,-1,1,1,0.328810328107598
1,0.487734266203006,1,6.182,126,2,61,1,-1,-1,1,1,-1,1,0.624767758196828
0,0.961986372106367,1,5.672,126,2,62,0,1,-1,-1,1,1,-1,-1.30658587159251
1,1.25440241874821,-1,6.041,126,2,63,0,-1,1,-1,1,1,1,1.09560998022857
1,1.05271926760815,-1,5.227,126,2,64,0,-1,-1,1,-1,1,1,2.03428690067191
1,1.24771340265852,-1,6.285,126,2,65,0,-1,-1,-1,-1,-1,1,1.41437368365326
0,0.925859529194895,1,5.864,126,2,66,0,-1,-1,-1,-1,-1,-1,2.01537750304423
0,1.0626081768014,-1,6.48,126,2,67,1,-1,-1,-1,1,-1,-1,0.960235026936053
1,0.730647042516466,-1,6.381,126,2,68,0,1,-1,-1,-1,1,-1,1.44744075838312
1,1.36536120849178,-1,5.478,126,2,69,0,-1,1,-1,-1,-1,1,0.12278499167035
0,1.30082701387983,-1,5.705,126,2,71,1,-1,-1,-1,1,-1,-1,NaN
1,1.1041953105896,1,6.222,126,2,72,1,1,-1,-1,-1,1,-1,2.16281196932583
1,1.08923400272033,-1,5.181,126,2,73,0,1,1,-1,1,-1,1,1.58321413745366
1,1.2769776510122,-1,5.125,126,2,74,0,-1,1,1,-1,1,-1,1.53496667462315
1,0.747398530901592,1,5.071,126,2,75,1,-1,-1,1,-1,-1,1,2.09736930140375
1,1.01891743597662,-1,5.431,126,2,76,0,1,-1,-1,1,-1,-1,0.202953905490258
1,0.709087356408418,1,5.745,126,2,77,1,-1,1,-1,-1,1,-1,1.29895210491698
1,0.495521842943162,-1,5.269,126,2,78,0,1,-1,1,1,-1,1,0.0168561200030385
0,0.854341899039355,1,5.144,126,2,79,0,-1,1,-1,-1,1,-1,-1.25056284141483
1,0.627970567371449,-1,6.389,126,2,80,0,-1,-1,1,1,-1,1,0.675920137782217
1,0.604449735863454,1,5.897,126,2,81,1,-1,-1,-1,-1,1,-1,-0.412795084084799
1,0.728202802858505,1,5.862,126,2,82,1,1,-1,-1,1,-1,1,-0.547805847216772
1,0.612717715804138,1,5.457,126,2,83,1,1,1,-1,1,1,-1,0.110933979964009
1,0.582633803310273,1,5.395,126,2,84,1,1,1,1,1,1,1,-0.499757595286123
1,0.795290713693248,1,5.874,126,2,85,1,1,1,1,1,1,1,-0.677811796829366
1,0.567244020633552,1,6.044,126,2,86,1,1,1,1,1,1,1,0.422612189149622
1,0.531096283450097,1,5.298,126,2,87,1,1,1,1,1,1,1,-0.772485322381246
1,0.591119676562812,1,6.078,126,2,88,1,1,1,1,1,1,1,-1.00536033918773
0,0.580799307947927,-1,5.712,126,2,89,1,1,1,1,1,1,1,-0.626673172281042
1,0.528409676954652,1,5.386,126,2,90,1,1,1,1,-1,1,1,-0.688964942810333
1,0.636994252407931,-1,6.044,126,2,91,0,1,1,1,1,-1,1,-1.02329624915128
1,0.547833820635788,-1,5.974,126,2,92,0,-1,1,1,-1,1,-1,-0.362336544589813
1,1.11976375767335,1,6.25,126,2,93,1,-1,-1,1,-1,-1,1,-0.89562287651226
1,0.642986563017075,1,5.838,126,2,94,1,1,-1,-1,1,-1,-1,1.63273035102754
0,0.603239586207565,1,6.453,126,2,95,0,1,1,-1,1,1,-1,-0.329222223364392
1,0.59056714993676,-1,5.269,126,2,96,0,-1,1,1,1,1,1,-0.554893555405292
1,0.904465432393408,-1,6.368,126,2,97,0,-1,-1,1,-1,1,1,-0.629980465322571
0,0.876307341894062,1,5.837,126,2,98,0,-1,-1,-1,-1,-1,1,0.877553714486924
1,0.57075835104024,-1,6.276,126,2,99,0,-1,-1,-1,1,-1,-1,0.765699405142302
0,0.867962329111833,1,5.665,126,2,100,0,-1,-1,-1,-1,1,-1,-0.750641802022532
1,0.49637444639211,-1,6.426,126,3,2,0,-1,-1,-1,-1,1,-1,0.678236849371327
1,0.717941238370258,-1,6.326,126,3,3,0,-1,-1,-1,-1,-1,1,-1.24448285295927
1,0.834687561702594,-1,5.272,126,3,4,0,-1,-1,-1,-1,-1,-1,0.0607423680165961
1,0.968568133584995,1,5.254,126,3,5,1,-1,-1,-1,-1,-1,-1,0.593608240447839
1,1.35447214075066,1,6.132,126,3,6,1,1,-1,-1,1,-1,-1,1.11972477568976
0,0.694050146452355,1,5.206,126,3,7,0,1,1,-1,1,1,-1,2.30573352862432
1,0.599516091428086,-1,5.629,126,3,8,0,-1,1,1,1,1,1,-0.0589502125536934
1,1.06318888729038,-1,5.807,126,3,9,0,-1,-1,1,-1,1,1,-0.576791156961517
1,1.25329209158463,1,6.078,126,3,10,1,-1,-1,-1,-1,-1,1,1.44937299232404
0,1.48422333361668,1,5.518,126,3,11,0,1,-1,-1,1,-1,-1,2.03115507058457
1,1.07383489254698,1,5.696,126,3,12,1,-1,1,-1,1,1,-1,2.62926542426527
1,0.577952446861673,1,5.031,126,3,13,1,1,-1,1,1,1,1,1.4846103019302
1,0.640604014683959,-1,5.579,126,3,14,0,1,1,-1,1,1,1,-0.706342894005327
1,0.644764367346397,-1,5.08,126,3,15,0,-1,1,1,-1,1,1,-0.342351401053878
1,0.641792766311482,-1,5.811,126,3,16,0,-1,-1,1,-1,-1,1,-0.319457179663438
1,0.764103823773439,-1,5.361,126,3,17,0,-1,-1,-1,-1,-1,-1,-0.3357946203613
0,0.862742374355548,1,5.543,126,3,18,0,-1,-1,-1,-1,-1,-1,0.2811319454581
1,1.04882513876964,1,6.131,126,3,19,1,-1,-1,-1,1,-1,-1,0.710525033315599
1,0.828879979208978,-1,5.24,126,3,20,0,1,-1,-1,1,1,-1,1.4012669621893
1,0.950400432818242,-1,5.993,126,3,21,0,-1,1,-1,-1,1,1,0.56891497403651
1,0.816250997705538,-1,5.802,126,3,22,0,-1,-1,1,-1,-1,1,1.05275684004489
0,0.62249794868967,1,5.11,126,3,23,0,-1,-1,-1,-1,-1,-1,0.514615176965118
1,0.628576995573894,1,6.473,126,3,24,1,-1,-1,-1,1,-1,-1,-0.443751240179392
1,0.587275543802207,-1,6.39,126,3,25,0,1,-1,-1,1,1,-1,-0.409381407918425
1,0.887804394545128,1,5.356,126,3,26,1,-1,1,-1,-1,1,1,-0.649747591272719
1,0.851014236585797,1,5.988,126,3,27,1,1,-1,1,1,-1,1,0.811798076441308
1,1.05558053069217,1,5.821,126,3,28,1,1,1,-1,1,1,-1,0.662117993665836
1,0.603490490419063,-1,6.005,126,3,29,0,1,1,1,1,1,1,1.42397315947761
1,0.821064643251702,-1,6.018,126,3,30,0,-1,1,1,-1,1,1,-0.553422870454894
0,0.925179996208499,1,5.904,126,3,31,0,-1,-1,1,-1,-1,1,0.535410457168355
1,1.02242359350385,1,5.796,126,3,32,1,-1,-1,-1,1,-1,-1,0.957638357305257
1,0.845997656765576,-1,6.263,126,3,33,0,1,-1,-1,1,1,-1,1.31110103730346
0,0.563078807264901,-1,5.391,126,3,34,1,-1,1,-1,-1,1,1,0.641208383597159
1,0.849417536662258,-1,5.569,126,3,35,0,1,-1,1,-1,-1,1,-0.798550371573235
0,0.905793190629993,1,6.071,126,3,36,0,-1,1,-1,-1,-1,-1,0.655476189764498
0,0.922264891043596,1,5.021,126,3,37,0,-1,-1,1,1,-1,-1,0.882741718284761
1,0.96851546867947,1,6.353,126,3,38,1,-1,-1,-1,1,1,-1,0.946477310637277
1,1.04190365051545,1,5.998,126,3,39,1,1,-1,-1,1,1,1,1.11953246883144
0,0.660765356552474,1,5.062,126,3,40,0,1,1,-1,1,1,1,1.37785028864136
0,1.17848556563877,-1,6.166,126,3,41,1,-1,1,1,1,1,1,-0.232760264680316
1,0.994806725356284,1,5.31,126,3,42,1,1,-1,1,-1,1,1,1.8134971386131
0,0.9805266042722,1,5.222,126,3,43,0,1,1,-1,1,-1,1,1.21425811121948
1,0.951561297409171,1,5.667,126,3,44,1,-1,1,1,1,1,-1,1.16312280131982
1,1.1255862197695,-1,5.269,126,3,45,0,1,-1,1,1,1,1,1.05707403511365
0,1.02168053428886,1,5.787,126,3,46,0,-1,1,-1,-1,1,1,1.65107229778686
0,1.00568859765553,-1,5.393,126,3,47,1,-1,-1,1,1,-1,1,1.30852979943006
1,0.696736940915798,1,5.033,126,3,48,1,1,-1,-1,-1,1,-1,1.25273431324221
1,0.554979356460535,1,5.812,126,3,49,1,1,1,-1,1,-1,1,-0.0452856364657012
1,0.712922902759601,1,5.563,126,3,50,1,1,1,1,1,1,-1,-0.849791725950786
1,0.627249169668175,-1,5.624,126,3,51,0,1,1,1,1,1,1,0.0359347588542441
1,0.549605245144448,-1,5.367,126,3,52,0,-1,1,1,-1,1,1,-0.416860236860611
1,0.538825909604384,1,6.419,126,3,53,1,-1,-1,1,-1,-1,1,-0.884205549541502
1,0.540903985916884,1,5.561,126,3,54,1,1,-1,-1,1,-1,-1,-0.954258600406712
1,0.579137646043819,1,5.407,126,3,55,1,1,1,-1,1,1,-1,-0.940645133809391
1,0.565784691829322,-1,5.44,126,3,56,0,1,1,1,1,1,1,-0.699097764579995
1,0.666624742892054,1,5.7,126,3,57,1,-1,1,1,-1,1,1,-0.781595656551811
1,0.507089240998539,1,6.13,126,3,58,1,1,-1,1,1,-1,1,-0.201537007295118
1,0.511816176422144,1,5.74,126,3,59,1,1,1,-1,1,1,-1,-1.16895267227245
1,0.58413907166323,1,5.034,126,3,60,1,1,1,1,1,1,1,-1.13613779821325
1,0.553976347981006,-1,5.846,126,3,61,0,1,1,1,1,1,1,-0.668686443775845
1,1.16409023870347,-1,6.463,126,3,62,0,-1,1,1,-1,1,1,-0.856189256257354
1,0.898458253624085,1,5.649,126,3,63,1,-1,-1,1,-1,-1,1,1.77003058828941
1,0.57476192636841,-1,6.282,126,3,64,0,1,-1,-1,1,-1,-1,0.853986044545159
0,1.14635717419333,-1,5.482,126,3,65,1,-1,1,-1,-1,1,-1,-0.725920643501808
1,0.540987489456711,-1,5.111,126,3,66,0,1,-1,1,-1,-1,1,1.71574081076084
0,1.01235885871938,1,6.118,126,3,67,0,-1,1,-1,-1,-1,-1,-0.940099196196624
1,0.708077746468007,-1,5.998,126,3,68,0,-1,-1,1,1,-1,-1,1.27611379427751
1,0.660773127341599,1,6.072,126,3,69,1,-1,-1,-1,-1,1,-1,0.0118169957166355
0,1.25597574713447,1,5.565,126,3,70,0,1,-1,-1,1,-1,1,-0.232718672935739
1,0.926454916280818,1,5.115,126,3,71,1,-1,1,-1,1,1,-1,2.03871994541195
1,0.724014029656246,-1,5.914,126,3,72,0,1,-1,1,1,1,1,0.962508587564652
1,1.16292502468059,-1,5.469,126,3,73,0,-1,1,-1,-1,1,1,0.0905317136248509
1,0.63765111669727,1,6.061,126,3,74,1,-1,-1,1,-1,-1,1,1.76648875320956
1,0.631171711855131,-1,5.372,126,3,75,0,1,-1,-1,1,-1,-1,-0.358691455511364
1,0.818295848996968,-1,5.841,126,3,76,0,-1,1,-1,-1,1,-1,-0.394812453054565
1,0.700571385934381,-1,5.821,126,3,77,0,-1,-1,1,-1,-1,1,0.523464018395511
1,0.988359925073382,-1,5.919,126,3,78,0,-1,-1,-1,-1,-1,-1,-0.0258752945297782
1,0.656159368033514,-1,6.402,126,3,79,0,-1,-1,-1,-1,-1,-1,1.19126443754034
1,0.892377639243932,1,5.774,126,3,80,1,-1,-1,-1,-1,-1,-1,-0.257499455972255
1,0.700817688671123,-1,5.634,126,3,81,0,1,-1,-1,1,-1,-1,0.829969243013075
1,0.974417178050317,1,6.423,126,3,82,1,-1,1,-1,-1,1,-1,-0.0246321193158671
1,0.9886482239408,1,5.47,126,3,83,1,1,-1,1,1,-1,1,1.14101785861772
1,0.619872022412892,-1,5.68,126,3,84,0,1,1,-1,1,1,-1,1.19229590684419
1,0.593955564200769,-1,6.116,126,3,85,0,-1,1,1,-1,1,1,-0.458701683067151
1,0.526020857986623,-1,6.328,126,3,86,0,-1,-1,1,-1,-1,1,-0.609746727377846
1,0.899581791553828,1,6.101,126,3,87,1,-1,-1,-1,-1,-1,-1,-1.03932087270434
1,0.942646540068381,-1,5.912,126,3,88,0,1,-1,-1,1,-1,-1,0.858405922354998
1,0.746675569299441,-1,5.238,126,3,89,0,-1,1,-1,-1,1,-1,1.02378456121985
1,0.868634512360586,-1,6.43,126,3,90,0,-1,-1,1,-1,-1,1,0.199531236056082
1,0.580105556681701,-1,5.195,126,3,91,0,-1,-1,-1,-1,-1,-1,0.734596624525571
1,0.727600607710883,-1,5.577,126,3,92,0,-1,-1,-1,-1,-1,-1,-0.693191911565103
1,0.630146646965841,-1,5.246,126,3,93,0,-1,-1,-1,-1,-1,-1,0.108008100894701
0,0.776840266817089,1,5.634,126,3,94,0,-1,-1,-1,-1,-1,-1,-0.400560874023882
1,0.690137656831212,-1,6.24,126,3,95,0,-1,-1,-1,1,-1,-1,0.339596547023545
1,0.585937797072802,1,5.743,126,3,96,1,-1,-1,-1,-1,1,-1,-0.0789433598258422
1,0.564396678347293,1,5.559,126,3,97,1,1,-1,-1,1,-1,1,-0.6578128614703
1,0.59783050846363,1,5.07,126,3,98,1,1,1,-1,1,1,-1,-0.790282611853468
1,0.618377013226564,-1,5.814,126,3,99,0,1,1,1,1,1,1,-0.586748703919663
1,0.61050292969685,1,5.728,126,3,100,1,-1,1,1,-1,1,1,-0.467241683683126
1,0.543406593614236,-1,6.068,126,4,2,0,-1,1,-1,-1,1,-1,-0.750864272357075
1,0.607487159612901,-1,5.338,126,4,3,0,-1,-1,1,-1,-1,1,-0.924319814662502
1,0.885720442168349,1,6.453,126,4,4,1,-1,-1,-1,-1,-1,-1,-0.530078321880714
1,0.691037918025359,-1,5.042,126,4,5,0,1,-1,-1,1,-1,-1,0.803486707839001
1,0.57935270838334,-1,6.401,126,4,6,0,-1,1,-1,-1,1,-1,-0.0743329287874429
1,0.642579975286026,-1,6.176,126,4,7,0,-1,-1,1,-1,-1,1,-0.69778467674815
1,0.583104289282346,1,5.297,126,4,8,1,-1,-1,-1,-1,-1,-1,-0.331459303556118
0,0.859839983720121,-1,5.006,126,4,9,1,1,-1,-1,1,-1,-1,-0.674957050371373
1,0.866404049662378,1,6.391,126,4,10,1,1,1,-1,-1,1,-1,0.698607178014406
1,0.568986497963124,-1,6.083,126,4,11,0,1,1,1,1,-1,1,0.725503609675439
1,0.994033140025749,1,6.059,126,4,12,1,-1,1,1,-1,1,-1,-0.76163799232024
1,0.940973802720691,-1,5.928,126,4,13,0,1,-1,1,1,-1,1,1.21150685993021
1,0.673866936470404,-1,5.393,126,4,14,0,-1,1,-1,-1,1,-1,1.01750316304729
1,0.613240768611831,-1,5.279,126,4,15,0,-1,-1,1,-1,-1,1,-0.163322166021051
1,0.64358567547788,1,5.236,126,4,16,1,-1,-1,-1,-1,-1,-1,-0.496739787125489
1,1.0713826869387,1,5.773,126,4,17,1,1,-1,-1,1,-1,-1,-0.325928432383619
1,0.584605373289378,-1,6.151,126,4,18,0,1,1,-1,1,1,-1,1.476524789457
1,0.708524468946962,-1,5.965,126,4,19,0,-1,1,1,-1,1,1,-0.665864364421935
1,0.57661360239581,-1,5.536,126,4,20,0,-1,-1,1,-1,-1,1,0.014047544533623
1,0.938703501775308,1,6.423,126,4,21,1,-1,-1,-1,-1,-1,-1,-0.714545150912533
1,0.670774238481499,-1,5.159,126,4,22,0,1,-1,-1,1,-1,-1,1.00895993161019
1,0.730123267582712,1,5.833,126,4,23,1,-1,1,-1,-1,1,-1,-0.179590897836787
1,0.859184014160746,1,5.842,126,4,24,1,1,-1,1,1,-1,1,0.120248785095735
1,0.649440223666716,1,5.353,126,4,25,1,1,1,-1,1,1,-1,0.695908049297388
1,0.569609486371519,-1,5.544,126,4,26,0,1,1,1,1,1,1,-0.293901823421184
1,0.663047507044212,1,6.249,126,4,27,1,-1,1,1,-1,1,1,-0.757767803181875
1,0.593689265188914,-1,5.944,126,4,28,0,1,-1,1,1,-1,1,-0.220566440149959
1,0.69811105615463,1,5.726,126,4,29,1,-1,1,-1,-1,1,-1,-0.611332733312394
1,0.48093452118701,-1,5.051,126,4,30,0,1,-1,1,1,-1,1,-0.0383174744243652
0,1.12255940105024,-1,5.083,126,4,31,1,-1,1,-1,-1,1,-1,-1.35623896187341
1,1.00692320612507,-1,5.47,126,4,32,0,1,-1,1,-1,-1,1,1.64154907239723
1,0.569695813038379,1,5.983,126,4,33,1,-1,1,-1,-1,-1,-1,1.25707332791868
1,0.859807427542364,1,6.041,126,4,34,1,1,-1,1,1,-1,-1,-0.757231850208955
1,0.567565379435109,1,5.721,126,4,35,1,1,1,-1,1,1,-1,0.698473267145204
1,0.887544212198918,1,5.827,126,4,36,1,1,1,1,1,1,1,-0.770482284723243
1,0.664466099273341,1,5.729,126,4,37,1,1,1,1,1,1,1,0.810761464963444
1,0.561690560703028,1,5.755,126,4,38,1,1,1,1,1,1,1,-0.213007853625234
1,0.736393534856688,-1,5.473,126,4,39,0,1,1,1,1,1,1,-0.807280591312485
1,0.700561652751276,1,5.308,126,4,40,1,-1,1,1,-1,1,1,0.150491688663311
1,0.982648722139857,-1,5.145,126,4,41,0,1,-1,1,1,-1,1,-0.0259244302524547
1,0.627112542905707,-1,5.893,126,4,42,0,-1,1,-1,-1,1,-1,1.17076876819547
1,0.748942896417248,-1,5.53,126,4,43,0,-1,-1,1,-1,-1,1,-0.417630669756208
1,0.576676000483531,1,5.936,126,4,44,1,-1,-1,-1,-1,-1,-1,0.2102542167637
1,0.722711831239394,-1,5.725,126,4,45,0,1,-1,-1,1,-1,-1,-0.714162454199521
1,0.799978965158516,-1,6.237,126,4,46,0,-1,1,-1,-1,1,-1,0.0841650359460957
1,0.806486245921405,-1,5.09,126,4,47,0,-1,-1,1,-1,-1,1,0.44339957444554
1,0.732185107648547,1,5.11,126,4,48,1,-1,-1,-1,-1,-1,-1,0.47205140826367
1,0.66203452478203,1,5.487,126,4,49,1,1,-1,-1,1,-1,-1,0.130222067648161
1,0.736712980300581,1,5.241,126,4,50,1,1,1,-1,1,1,-1,-0.225973746666193
1,0.514265250309109,1,5.33,126,4,51,1,1,1,1,1,1,1,0.152025543934078
1,0.910515994338311,-1,5.98,126,4,52,0,1,1,1,1,1,1,-1.11925506669222
1,0.544872234571812,-1,5.855,126,4,53,0,-1,1,1,-1,1,1,0.901133886203662
1,0.536067935156098,1,6.224,126,4,54,1,-1,-1,1,-1,-1,1,-0.914793838216818
1,0.652239051395554,1,5.836,126,4,55,1,1,-1,-1,1,-1,-1,-0.972407380713924
1,0.504939326647218,-1,6.338,126,4,56,0,1,1,-1,1,1,-1,-0.278693033004616
1,0.55483029368952,1,6.142,126,4,57,1,-1,1,1,-1,1,1,-1.18397893120153
1,0.61721765630773,-1,5.431,126,4,58,0,1,-1,1,1,-1,1,-0.850741767336102
1,0.541656894692096,1,5.543,126,4,59,1,-1,1,-1,-1,1,-1,-0.473878550271309
1,0.463225125693498,-1,5.05,126,4,60,0,1,-1,1,1,-1,1,-0.935725736177963
1,0.906132977881498,-1,5.268,126,4,61,0,-1,1,-1,-1,1,-1,-1.48892678485306
1,0.771560910357039,-1,5.632,126,4,62,0,-1,-1,1,-1,-1,1,0.884068160748111
1,0.708966195383255,-1,5.014,126,4,63,0,-1,-1,-1,-1,-1,-1,0.315479673566308
1,0.707597054285543,1,5.476,126,4,64,1,-1,-1,-1,-1,-1,-1,0.0162517649793323
0,0.580440036024811,1,5.756,126,4,65,0,1,-1,-1,1,-1,-1,0.0094152589721995
1,0.635063870455269,-1,6.136,126,4,66,0,-1,1,-1,1,1,-1,-0.691153326044866
0,0.740259069898457,1,5.523,126,4,67,0,-1,-1,1,-1,1,1,-0.37307046707314
1,0.483269103503517,1,5.516,126,4,68,1,-1,-1,-1,1,-1,1,0.169007983989311
1,0.60738979967482,-1,6.425,126,4,69,0,1,-1,-1,1,1,-1,-1.33911267916946
1,0.467932572196332,1,5.714,126,4,70,1,-1,1,-1,-1,1,1,-0.530645174062505
0,0.509772170826182,1,6.376,126,4,71,0,1,-1,1,1,-1,1,-1.45316759398356
1,0.517005713594699,-1,5.671,126,4,72,0,-1,1,-1,1,1,-1,-1.15029014811909
0,1.07146824277061,-1,5.96,126,4,73,1,-1,-1,1,-1,1,1,-1.10045869396101
1,0.514635815718975,1,6.071,126,4,74,1,1,-1,-1,-1,-1,1,1.47680719907741
1,0.721504910722615,-1,5.605,126,4,75,0,1,1,-1,1,-1,-1,-1.11670757305628
1,1.00355937489803,1,5.869,126,4,76,1,-1,1,1,-1,1,-1,0.078253937067984
0,0.890158732534474,1,5.113,126,4,77,0,1,-1,1,1,-1,1,1.24523865889681
1,0.876563644893395,1,5.005,126,4,78,1,-1,1,-1,1,1,-1,0.821164378132868
1,0.967699233414351,1,5.374,126,4,79,1,1,-1,1,1,1,1,0.766733655231385
1,0.665711741668929,1,6.295,126,4,80,1,1,1,-1,1,1,1,1.11655063323635
1,0.681602509954246,-1,6.268,126,4,81,0,1,1,1,1,1,1,-0.206384077775265
0,0.742110189211417,1,5.228,126,4,82,0,-1,1,1,-1,1,1,-0.122954900944972
0,1.04592973697436,-1,6.361,126,4,83,1,-1,-1,1,1,-1,1,0.177840817929099
1,0.849841605481743,1,5.256,126,4,84,1,1,-1,-1,-1,1,-1,1.39149013960927
1,0.817183179907261,-1,6.219,126,4,85,0,1,1,-1,1,-1,1,0.657241408642302
1,0.556861344156459,1,5.796,126,4,86,1,-1,1,1,-1,1,-1,0.518651826483699
1,0.661978483958592,1,6.151,126,4,87,1,1,-1,1,1,-1,1,-0.837818905913861
1,0.641619632104266,1,5.395,126,4,88,1,1,1,-1,1,1,-1,-0.226273134456042
0,0.862283257055424,-1,5.122,126,4,89,1,1,1,1,1,1,1,-0.336748818319577
1,0.716845046452363,-1,5.337,126,4,90,0,1,1,1,-1,1,1,0.708642468473294
1,0.71947361932871,-1,6.277,126,4,91,0,-1,1,1,-1,-1,1,0.0553382939611278
1,0.632695622780375,-1,5.368,126,4,92,0,-1,-1,1,-1,-1,-1,0.0682829802765104
1,0.822316616106036,1,5.978,126,4,93,1,-1,-1,-1,-1,-1,-1,-0.386283806202738
1,0.697462405933948,-1,5.253,126,4,94,0,1,-1,-1,1,-1,-1,0.540799088780367
1,0.736500523043105,1,6.346,126,4,95,1,-1,1,-1,-1,1,-1,-0.0416050801428588
1,0.597184941582782,1,6.333,126,4,96,1,1,-1,1,1,-1,1,0.151005479251653
1,0.643552901583462,-1,5.484,126,4,97,0,1,1,-1,1,1,-1,-0.590569814377341
1,0.756484851030109,-1,5.254,126,4,98,0,-1,1,1,-1,1,1,-0.326108536886807
1,0.635189399872615,1,5.541,126,4,99,1,-1,-1,1,-1,-1,1,0.245690605689989
0,0.649241864061878,1,5.335,126,4,100,0,1,-1,-1,1,-1,-1,-0.372371467322387
1,0.505975496400424,1,5.122,126,5,2,1,-1,-1,1,-1,1,1,-0.178376241509909
1,0.984575611470063,-1,5.589,126,5,3,0,1,-1,-1,1,-1,1,-1.17672892586496
1,0.91924203862709,-1,6.173,126,5,4,0,-1,1,-1,-1,1,-1,1.17769703894603
1,0.887256319343578,-1,5.055,126,5,5,0,-1,-1,1,-1,-1,1,0.934866412765326
1,1.06835418434639,-1,6.11,126,5,6,0,-1,-1,-1,-1,-1,-1,0.809614095812475
1,0.716064220567205,-1,5.299,126,5,7,0,-1,-1,-1,-1,-1,-1,1.4665135073954
1,0.724051247130774,-1,6.13,126,5,8,0,-1,-1,-1,-1,-1,-1,0.0514838886424132
1,0.746127046571019,-1,5.245,126,5,9,0,-1,-1,-1,-1,-1,-1,0.0907135080613853
0,1.06240714052183,1,5.072,126,5,10,0,-1,-1,-1,-1,-1,-1,0.196932189327258
1,0.800413120215126,-1,6.128,126,5,11,0,-1,-1,-1,1,-1,-1,1.44677159186455
1,0.86535133833695,-1,5.144,126,5,12,0,-1,-1,-1,-1,1,-1,0.445318421268828
1,1.02965691822828,-1,5.461,126,5,13,0,-1,-1,-1,-1,-1,1,0.721203845575104
0,0.695766199305581,1,6.311,126,5,14,0,-1,-1,-1,-1,-1,-1,1.33603361568924
1,0.515014083921415,-1,6.354,126,5,15,0,-1,-1,-1,1,-1,-1,-0.0502165724125627
0,0.656057676642376,1,5.181,126,5,16,0,-1,-1,-1,-1,1,-1,-1.11410901692859
1,0.975977378375319,-1,5.107,126,5,17,0,-1,-1,-1,1,-1,1,-0.258047607139109
0,1.01619055514493,1,5.31,126,5,18,0,-1,-1,-1,-1,1,-1,1.14667607834669
1,0.830162797888988,-1,5.461,126,5,19,0,-1,-1,-1,1,-1,1,1.28947445227736
1,0.628820817451924,-1,6.297,126,5,20,0,-1,-1,-1,-1,1,-1,0.574384247088595
0,0.897129717359348,1,6.223,126,5,21,0,-1,-1,-1,-1,-1,1,-0.408009825829934
1,1.15518665029958,-1,5.605,126,5,22,0,-1,-1,-1,1,-1,-1,0.848752587862907
1,0.886448662969997,-1,6.456,126,5,23,0,-1,-1,-1,-1,1,-1,1.74287642430189
1,0.78833043229497,1,6.492,126,5,24,1,-1,-1,-1,-1,-1,1,0.806393271047559
1,1.03685751024932,1,5.046,126,5,25,1,1,-1,-1,1,-1,-1,0.39152366320441
1,1.49556320684496,1,6.121,126,5,26,1,1,1,-1,1,1,-1,1.3606800075264
1,1.15677132022574,-1,5.394,126,5,27,0,1,1,1,1,1,1,2.65618368342662
1,0.880076934116005,-1,6.44,126,5,28,0,-1,1,1,-1,1,1,1.7477246270949
1,0.703829541160303,-1,5.878,126,5,29,0,-1,-1,1,-1,-1,1,0.780880298421056
1,0.63020448869247,1,5.785,126,5,30,1,-1,-1,-1,-1,-1,-1,-0.00946549516883895
0,1.02419056299186,1,5.73,126,5,31,0,1,-1,-1,1,-1,-1,-0.400236256829431
1,0.845090264201644,-1,6.095,126,5,32,0,-1,1,-1,1,1,-1,1.31720785580114
1,0.580453314134502,1,6.004,126,5,33,1,-1,-1,1,-1,1,1,0.637413041756419
1,0.604650464201768,-1,5.184,126,5,34,0,1,-1,-1,1,-1,1,-0.691072422834258
1,0.621371659222859,-1,6.454,126,5,35,0,-1,1,-1,-1,1,-1,-0.546631576506337
1,0.790325671292521,1,5.623,126,5,36,1,-1,-1,1,-1,-1,1,-0.450155915416258
