subj_idx,session,block,trial,stimulus,response,rt,prevstim,prevresp,prevrt
21,2,9,13,-1,0,1.371,1,-1,-0.040731146639955
21,2,9,14,-1,0,1.181,-1,-1,0.182991961171163
21,2,9,15,1,0,1.491,-1,-1,-0.453843402351055
21,2,9,16,1,1,1.281,1,-1,0.541184209897035
21,2,9,17,-1,0,1.471,1,1,-0.106866292761285
21,2,9,18,1,0,1.461,-1,-1,0.483533930633503
21,2,9,19,1,0,1.651,1,-1,0.454414184017457
21,2,9,20,1,1,1.611,1,-1,0.976334718030242
21,2,9,21,-1,0,1.541,1,1,0.871634477950495
21,2,9,22,-1,0,1.512,-1,-1,0.681993093036875
21,2,9,23,1,0,2.282,-1,-1,0.600890613950424
21,2,9,24,-1,0,1.781,1,-1,2.35806661613298
21,2,9,25,-1,1,1.862,-1,-1,1.29989394189668
21,2,9,26,-1,0,1.882,-1,1,1.489759986905
21,2,9,27,1,1,1.021,-1,-1,1.53536873591585
21,2,9,28,-1,0,1.261,1,1,-1.07531116287787
21,2,9,29,1,0,1.451,-1,-1,-0.174042160431254
21,2,9,30,-1,0,1.511,1,-1,0.425094437574672
21,2,9,31,-1,0,1.651,-1,-1,0.598066307991615
21,2,9,32,-1,0,1.702,-1,-1,0.976334718030242
21,2,9,33,1,1,1.201,-1,-1,1.1062080525658
21,2,9,34,-1,0,1.831,1,1,-0.382155096349372
21,2,9,35,-1,0,1.511,-1,-1,1.41808915247299
21,2,9,36,1,1,1.481,-1,-1,0.598066307991615
21,2,9,37,1,0,1.561,1,1,0.512456387478873
21,2,9,38,1,1,1.241,1,-1,0.737041416122158
21,2,9,39,-1,0,1.181,1,1,-0.242292028211553
21,2,9,40,1,0,1.331,-1,-1,-0.453843402351055
21,2,9,41,-1,0,2.052,1,-1,0.0565892907464183
21,2,9,42,1,0,1.801,-1,-1,1.90454603415006
21,2,9,43,-1,0,1.741,1,-1,1.34756544009301
21,2,9,44,1,1,1.931,-1,-1,1.2029235419169
21,2,9,45,1,0,1.031,1,1,1.64509309605639
21,2,9,46,-1,0,1.191,1,-1,-1.03370324771371
21,2,9,47,-1,0,1.381,-1,-1,-0.417848768350334
21,2,9,48,-1,0,1.381,-1,-1,0.214016358628233
21,2,9,49,-1,0,2.302,-1,-1,0.214016358628233
21,2,9,50,1,1,1.811,-1,-1,2.39531762301662
21,2,9,51,1,0,1.571,1,1,1.37120303260698
21,2,9,52,1,1,1.481,1,-1,0.764301651162795
21,2,9,53,-1,0,1.882,1,1,0.512456387478873
21,2,9,54,-1,0,1.171,-1,-1,1.53536873591585
21,2,9,55,-1,1,2.222,-1,-1,-0.490144116844641
21,2,9,56,1,1,1.281,-1,1,2.24432263248538
21,2,9,57,-1,0,0.981,1,1,-0.106866292761285
21,2,9,58,-1,0,1.221,-1,-1,-1.24592081291668
21,2,9,59,1,1,1.291,-1,-1,-0.311650796829004
21,2,9,60,-1,0,1.571,1,1,-0.0736706488108335
21,2,9,61,1,0,1.772,-1,-1,0.764301651162795
21,2,9,62,1,1,1.301,1,-1,1.278266851053
21,2,9,63,1,0,2.011,1,1,-0.040731146639955
21,2,9,64,1,1,0.97,1,-1,1.81838683569375
21,2,9,65,-1,0,0.98,1,1,-1.29405901783713
21,2,9,66,-1,0,1.381,-1,-1,-1.25027465143893
21,2,9,67,-1,0,1.851,-1,-1,0.214016358628233
21,2,9,68,1,1,1.381,-1,-1,1.46446590735044
21,2,9,69,1,0,1.211,1,1,0.214016358628233
21,2,9,70,-1,0,1.331,1,-1,-0.346757395183716
21,2,9,71,-1,0,1.441,-1,-1,0.0565892907464183
21,2,9,72,1,0,1.571,-1,-1,0.395571925022966
21,2,9,73,-1,0,1.211,1,-1,0.764301651162795
21,2,9,74,-1,0,1.17,-1,-1,-0.346757395183716
21,2,9,75,-1,0,1.33,-1,-1,-0.493791223688452
21,2,9,76,-1,0,1.561,-1,-1,0.0533807687607097
21,2,9,77,1,1,1.351,-1,-1,0.737041416122158
21,2,9,78,-1,0,1.161,1,1,0.120258454559226
21,2,9,79,1,1,1.821,-1,-1,-0.526756162021036
21,2,9,80,-1,0,0.86,1,1,1.39471046150693
21,2,9,81,1,0,0.781,-1,-1,-1.80788415104618
21,2,9,82,1,1,1.281,1,-1,-2.21922726093559
21,2,9,83,-1,0,0.961,1,1,-0.106866292761285
21,2,9,84,1,1,1.321,-1,-1,-1.33385262002846
21,2,9,85,1,0,1.341,1,1,0.0243950333271596
21,2,9,86,-1,0,1.562,1,-1,0.0885425709263511
21,2,9,87,-1,0,1.101,-1,-1,0.739775286405173
21,2,9,88,-1,0,1.15,-1,-1,-0.75327817329714
21,2,9,89,-1,0,1.332,-1,-1,-0.567395431555598
21,2,9,90,-1,0,1.37,-1,-1,0.0597954030270679
21,2,9,91,1,0,1.411,-1,-1,0.179877084490808
21,2,9,92,-1,0,1.021,1,-1,0.305759251223421
21,2,9,93,-1,0,1.631,-1,-1,-1.07531116287787
21,2,9,94,1,0,1.071,-1,-1,0.924305575501623
21,2,9,95,-1,0,1.831,1,-1,-0.871212145724885
21,2,9,96,1,0,1.161,-1,-1,1.41808915247299
21,2,9,97,1,0,1.682,1,-1,-0.526756162021036
21,2,9,98,-1,0,0.881,1,-1,1.05574720142136
21,2,9,99,1,1,1.401,-1,-1,-1.70489500412478
21,2,9,100,1,1,1.431,1,1,0.275396830904561
21,2,9,101,-1,0,1.161,1,1,0.365843822287823
21,2,9,102,1,0,1.12,-1,-1,-0.526756162021036
21,2,9,103,1,1,1.3,1,-1,-0.680237375074721
21,2,9,104,-1,0,0.801,1,1,-0.0440136829808732
21,2,9,105,-1,0,1.481,-1,-1,-2.11128375267412
21,2,9,106,1,0,1.141,-1,-1,0.512456387478873
21,2,9,107,-1,0,1.551,1,-1,-0.600935931207784
21,2,9,108,1,1,1.411,-1,-1,0.709605985566755
21,2,9,109,1,0,1.021,1,1,0.305759251223421
21,2,9,110,-1,0,1.332,1,-1,-1.07531116287787
21,2,9,111,1,0,1.721,-1,-1,0.0597954030270679
21,2,9,112,1,1,1.161,1,-1,1.15359961595236
21,2,9,113,1,1,1.171,1,1,-0.526756162021036
21,2,9,114,1,0,1.28,1,1,-0.490144116844641
21,2,9,115,-1,0,1.261,1,-1,-0.110200098710512
21,2,9,116,1,1,1.431,-1,-1,-0.174042160431254
21,2,9,117,1,0,1.111,1,1,0.365843822287823
21,2,9,118,1,1,1.621,1,-1,-0.714679914855385
21,2,9,119,1,1,1.832,1,1,0.898051259655795
21,2,10,1,-1,0,1.211,1,-1,-0.490144116844641
21,2,10,2,-1,0,1.631,-1,-1,-0.346757395183716
21,2,10,3,1,0,1.581,-1,-1,0.924305575501623
21,2,10,4,1,1,1.221,1,-1,0.791388914004521
21,2,10,5,-1,0,1.481,1,1,-0.311650796829004
21,2,10,6,-1,0,1.871,-1,-1,0.512456387478873
21,2,10,7,1,1,1.531,-1,-1,1.51034424575855
21,2,10,8,-1,0,1.11,1,1,0.654200427805398
21,2,10,9,-1,0,1.502,-1,-1,-0.718524073873392
21,2,10,10,1,1,1.05,-1,-1,0.572563115838475
21,2,10,11,1,1,0.981,1,1,-0.955748339850496
21,2,10,12,-1,0,1.491,1,1,-1.24592081291668
21,2,10,13,-1,1,1.191,-1,-1,0.541184209897035
21,2,10,14,-1,0,1.161,-1,1,-0.417848768350334
21,2,10,15,-1,0,1.492,-1,-1,-0.526756162021036
21,2,10,16,-1,0,1.451,-1,-1,0.544046387879564
21,2,10,17,1,0,1.681,-1,-1,0.425094437574672
21,2,10,18,-1,0,1.761,1,-1,1.05320843340064
21,2,10,19,1,1,1.061,-1,-1,1.25168407548071
21,2,10,20,-1,0,1.521,1,1,-0.911258764929365
21,2,10,21,1,1,1.441,-1,-1,0.626225633717421
21,2,10,22,1,1,1.181,1,1,0.395571925022966
21,2,10,23,-1,0,1.14,1,1,-0.453843402351055
21,2,10,24,1,0,1.421,-1,-1,-0.604678972483121
21,2,10,25,-1,0,1.562,1,-1,0.335907245881254
21,2,10,26,1,1,1.201,-1,-1,0.739775286405173
21,2,10,27,1,1,1.281,1,1,-0.382155096349372
21,2,10,28,1,0,1.371,1,1,-0.106866292761285
21,2,10,29,1,1,1.311,1,-1,0.182991961171163
21,2,10,30,1,0,1.491,1,1,-0.0080438636519708
21,2,10,31,-1,0,1.301,1,-1,0.541184209897035
21,2,10,32,1,1,1.231,-1,-1,-0.040731146639955
21,2,10,33,-1,0,1.311,1,1,-0.276830552383231
21,2,10,34,1,1,1.091,-1,-1,-0.0080438636519708
21,2,10,35,-1,0,1.271,1,1,-0.792228610494136
21,2,10,36,-1,0,1.331,-1,-1,-0.140322093313912
21,2,10,37,1,0,1.481,-1,-1,0.0565892907464183
21,2,10,38,-1,0,1.571,1,-1,0.512456387478873
21,2,10,39,-1,1,1.392,-1,-1,0.764301651162795
21,2,10,40,1,0,0.97,-1,1,0.247884781001633
21,2,10,41,1,0,1.411,1,-1,-1.29405901783713
21,2,10,42,1,0,1.461,1,-1,0.305759251223421
21,2,10,43,1,0,1.581,1,-1,0.454414184017457
21,2,10,44,1,1,1.102,1,-1,0.791388914004521
21,2,10,45,-1,0,1.492,1,1,-0.749402604895659
21,2,10,46,1,0,1.421,-1,-1,0.544046387879564
21,2,10,47,-1,0,1.621,1,-1,0.335907245881254
21,2,10,48,-1,0,1.061,-1,-1,0.898051259655795
21,2,10,49,1,0,1.331,-1,-1,-0.911258764929365
21,2,10,50,1,1,1.782,1,-1,0.0565892907464183
21,2,10,51,-1,0,1.291,1,1,1.30229020258325
21,2,10,52,-1,0,1.471,-1,-1,-0.0736706488108335
21,2,10,53,1,0,1.441,-1,-1,0.483533930633503
21,2,10,54,1,0,1.471,1,-1,0.395571925022966
21,2,10,55,-1,0,1.571,1,-1,0.483533930633503
21,2,10,56,1,0,1.401,-1,-1,0.764301651162795
21,2,10,57,-1,0,2.011,1,-1,0.275396830904561
21,2,10,58,-1,0,2.231,-1,-1,1.81838683569375
21,2,10,59,-1,0,1.641,-1,-1,2.26157863833479
21,2,10,60,1,0,2.261,-1,-1,0.950399411641848
21,2,10,61,1,1,1.461,1,-1,2.31860003332662
21,2,10,62,-1,0,1.171,1,1,0.454414184017457
21,2,10,63,-1,0,1.982,-1,-1,-0.490144116844641
21,2,10,64,1,1,1.421,-1,-1,1.75637762583866
21,2,10,65,-1,0,1.421,1,1,0.335907245881254
21,2,10,66,1,1,1.081,-1,-1,0.335907245881254
21,2,10,67,1,1,1.011,1,1,-0.831537712379208
21,2,10,68,-1,0,1.011,1,1,-1.11732861134617
21,2,10,69,-1,0,1.391,-1,-1,-1.11732861134617
21,2,10,70,-1,1,1.761,-1,-1,0.244816912884671
21,2,10,71,-1,0,0.99,-1,1,1.25168407548071
21,2,10,72,-1,0,1.661,-1,-1,-1.20693480404994
21,2,10,73,1,0,1.342,-1,-1,1.0021134092949
21,2,10,74,1,0,1.461,1,-1,0.0917247837468538
21,2,10,75,-1,0,1.341,1,-1,0.454414184017457
21,2,10,76,1,0,1.291,-1,-1,0.0885425709263511
21,2,10,77,1,0,1.771,1,-1,-0.0736706488108335
21,2,10,78,-1,0,2.172,1,-1,1.27585706363308
21,2,10,79,-1,0,1.321,-1,-1,2.14716463134696
21,2,10,80,1,0,1.261,-1,-1,0.0243950333271596
21,2,10,81,-1,0,1.321,1,-1,-0.174042160431254
21,2,10,82,1,0,1.341,-1,-1,0.0243950333271596
21,2,10,83,1,0,1.581,1,-1,0.0885425709263511
21,2,10,84,1,0,1.441,1,-1,0.791388914004521
21,2,10,85,1,0,1.571,1,-1,0.395571925022966
21,2,10,86,1,0,1.421,1,-1,0.764301651162795
21,2,10,87,-1,0,1.221,1,-1,0.335907245881254
21,2,10,88,-1,0,1.741,-1,-1,-0.311650796829004
21,2,10,89,-1,0,1.361,-1,-1,1.2029235419169
21,2,10,90,1,0,1.351,-1,-1,0.151740443117003
21,2,10,91,-1,0,1.171,1,-1,0.120258454559226
21,2,10,92,-1,0,1.131,-1,-1,-0.490144116844641
21,2,10,93,1,0,1.892,-1,-1,-0.638514856100992
21,2,10,94,1,0,1.561,1,-1,1.55799167333897
21,2,10,95,1,1,1.11,1,-1,0.737041416122158
21,2,10,96,-1,0,1.821,1,1,-0.718524073873392
21,2,10,97,-1,0,2.061,-1,-1,1.39471046150693
21,2,10,98,1,1,1.721,-1,-1,1.92322850729878
21,2,10,99,1,1,1.381,1,1,1.15359961595236
21,2,10,100,1,1,1.221,1,1,0.214016358628233
21,2,10,101,1,0,1.511,1,1,-0.311650796829004
21,2,10,102,-1,0,1.301,1,-1,0.598066307991615
21,2,10,103,1,1,1.011,-1,-1,-0.040731146639955
21,2,10,104,-1,0,1.171,1,1,-1.11732861134617
21,2,10,105,1,0,1.521,-1,-1,-0.490144116844641
21,2,10,106,1,0,1.631,1,-1,0.626225633717421
21,2,10,107,-1,0,1.241,1,-1,0.924305575501623
21,2,10,108,-1,0,1.09,-1,-1,-0.242292028211553
21,2,10,109,-1,0,1.911,-1,-1,-0.796143272209106
21,2,10,110,-1,1,1.742,-1,-1,1.60064773569967
21,2,10,111,1,0,1.141,-1,1,1.2053748416116
21,2,10,112,-1,0,2.062,1,-1,-0.600935931207784
21,2,10,113,-1,0,2.221,-1,-1,1.92529929962706
21,2,10,114,-1,0,1.961,-1,-1,2.24240098568227
21,2,10,115,1,1,1.821,-1,-1,1.71090537021634
21,2,10,116,1,0,1.501,1,1,1.39471046150693
21,2,10,117,-1,0,2.092,1,-1,0.569719999981785
21,2,10,118,-1,0,1.651,-1,-1,1.98696053007233
21,2,10,119,1,1,1.551,-1,-1,0.976334718030242
21,2,11,1,1,0,1.331,1,-1,-1.24592081291668
21,2,11,2,-1,0,1.341,1,-1,0.0565892907464183
21,2,11,3,1,0,1.562,-1,-1,0.0885425709263511
21,2,11,4,-1,0,1.521,1,-1,0.739775286405173
21,2,11,5,1,1,1.552,-1,-1,0.626225633717421
21,2,11,6,-1,0,1.231,1,1,0.712357476671372
21,2,11,7,1,0,1.601,-1,-1,-0.276830552383231
21,2,11,8,-1,0,1.231,1,-1,0.845053207130126
21,2,11,9,1,1,1.302,-1,-1,-0.276830552383231
21,2,11,10,-1,0,1.181,1,1,-0.0374511324171031
21,2,11,11,1,1,1.341,-1,-1,-0.453843402351055
21,2,11,12,1,1,1.261,1,1,0.0885425709263511
21,2,11,13,-1,0,1.001,1,1,-0.174042160431254
21,2,11,14,1,1,1.351,-1,-1,-1.15976373513296
21,2,11,15,1,1,1.36,1,1,0.120258454559226
21,2,11,16,1,1,1.071,1,1,0.148602671346903
21,2,11,17,-1,0,1.201,1,1,-0.871212145724885
21,2,11,18,-1,0,1.522,-1,-1,-0.382155096349372
21,2,11,19,-1,0,1.631,-1,-1,0.62903137703303
21,2,11,20,-1,0,1.791,-1,-1,0.924305575501623
21,2,11,21,-1,0,1.602,-1,-1,1.32379623447041
21,2,11,22,1,1,1.511,-1,-1,0.847718794666641
21,2,11,23,-1,0,1.321,1,1,0.598066307991615
21,2,11,24,-1,0,2.061,-1,-1,0.0243950333271596
21,2,11,25,1,1,1.321,-1,-1,1.92322850729878
21,2,11,26,-1,0,1.371,1,1,0.0243950333271596
21,2,11,27,-1,1,1.26,-1,-1,0.182991961171163
21,2,11,28,-1,0,1.341,-1,1,-0.177428862950036
21,2,11,29,-1,0,1.371,-1,-1,0.0885425709263511
21,2,11,30,-1,0,1.2,-1,-1,0.182991961171163
21,2,11,31,1,0,1.621,-1,-1,-0.385711063486287
21,2,11,32,1,1,1.761,1,-1,0.898051259655795
21,2,11,33,-1,0,1.341,1,1,1.25168407548071
21,2,11,34,1,1,1.281,-1,-1,0.0885425709263511
21,2,11,35,1,0,1.141,1,1,-0.106866292761285
21,2,11,36,1,0,1.531,1,-1,-0.600935931207784
21,2,11,37,1,1,1.291,1,-1,0.654200427805398
21,2,11,38,1,0,1.391,1,1,-0.0736706488108335
21,2,11,39,1,0,1.551,1,-1,0.244816912884671
21,2,11,40,-1,0,1.12,1,-1,0.709605985566755
21,2,11,41,-1,0,1.651,-1,-1,-0.680237375074721
21,2,11,42,1,0,1.241,-1,-1,0.976334718030242
21,2,11,43,-1,1,1.151,1,-1,-0.242292028211553
21,2,11,44,-1,0,1.181,-1,1,-0.563684924324144
21,2,11,45,1,0,1.261,-1,-1,-0.453843402351055
21,2,11,46,1,0,1.821,1,-1,-0.174042160431254
21,2,11,47,-1,1,1.631,1,-1,1.39471046150693
21,2,11,48,-1,0,1.732,-1,1,0.924305575501623
21,2,11,49,1,1,1.29,-1,-1,1.18079827228651
21,2,11,50,-1,0,1.021,1,1,-0.0769786213134577
21,2,11,51,-1,0,1.431,-1,-1,-1.07531116287787
21,2,11,52,1,0,1.491,-1,-1,0.365843822287823
21,2,11,53,1,1,1.121,1,-1,0.541184209897035
21,2,11,54,-1,0,1.23,1,1,-0.676427523593801
21,2,11,55,1,1,1.261,-1,-1,-0.280299823846845
21,2,11,56,-1,0,1.241,1,1,-0.174042160431254
21,2,11,57,1,0,1.331,-1,-1,-0.242292028211553
21,2,11,58,-1,0,1.091,1,-1,0.0565892907464183
21,2,11,59,-1,0,1.001,-1,-1,-0.792228610494136
21,2,11,60,1,0,1.391,-1,-1,-1.15976373513296
21,2,11,61,1,0,1.341,1,-1,0.244816912884671
21,2,11,62,1,1,1.121,1,-1,0.0885425709263511
21,2,11,63,-1,0,1.721,1,1,-0.676427523593801
21,2,11,64,1,0,1.531,-1,-1,1.15359961595236
21,2,11,65,-1,1,1.271,1,-1,0.654200427805398
21,2,11,66,1,0,1.181,-1,1,-0.140322093313912
21,2,11,67,-1,0,1.301,1,-1,-0.453843402351055
21,2,11,68,-1,0,1.931,-1,-1,-0.040731146639955
21,2,11,69,-1,0,1.391,-1,-1,1.64509309605639
21,2,11,70,1,1,1.281,-1,-1,0.244816912884671
21,2,11,71,1,0,1.631,1,1,-0.106866292761285
21,2,11,72,-1,0,1.341,1,-1,0.924305575501623
21,2,11,73,1,0,1.332,-1,-1,0.0885425709263511
21,2,11,74,-1,0,2.451,1,-1,0.0597954030270679
21,2,11,75,-1,1,1.141,-1,-1,2.66305601703047
21,2,11,76,1,0,1.501,-1,1,-0.600935931207784
21,2,11,77,-1,0,1.32,1,-1,0.569719999981785
21,2,11,78,-1,0,1.341,-1,-1,0.0211622135581019
21,2,11,79,1,0,1.992,-1,-1,0.0885425709263511
21,2,11,80,1,0,1.261,1,-1,1.77786201089873
21,2,11,81,-1,0,1.911,1,-1,-0.174042160431254
21,2,11,82,1,0,1.791,-1,-1,1.60064773569967
21,2,11,83,1,1,1.601,1,-1,1.32379623447041
21,2,11,84,-1,0,1.781,1,1,0.845053207130126
21,2,11,85,1,0,1.732,-1,-1,1.29989394189668
21,2,11,86,1,1,2.051,1,-1,1.18079827228651
21,2,11,87,1,1,1.291,1,1,1.90246514778128
21,2,11,88,-1,0,1.501,1,1,-0.0736706488108335
21,2,11,89,1,1,1.11,-1,-1,0.569719999981785
21,2,11,90,-1,0,1.44,1,1,-0.718524073873392
21,2,11,91,-1,1,1.551,-1,-1,0.392608413414173
21,2,11,92,1,0,1.421,-1,1,0.709605985566755
21,2,11,93,1,1,1.06,1,-1,0.335907245881254
21,2,11,94,-1,0,0.971,1,1,-0.915284166737322
21,2,11,95,1,1,1.661,-1,-1,-1.28966031749841
21,2,11,96,-1,0,0.921,1,1,1.0021134092949
21,2,11,97,-1,0,1.001,-1,-1,-1.51534385405557
21,2,11,98,-1,1,1.32,-1,-1,-1.15976373513296
21,2,11,99,-1,0,1.191,-1,1,0.0211622135581019
21,2,11,100,1,1,1.021,-1,-1,-0.417848768350334
21,2,11,101,-1,0,1.19,1,1,-1.07531116287787
21,2,11,102,1,1,1.921,-1,-1,-0.421434605017306
21,2,11,103,1,1,1.151,1,1,1.62292825757648
21,2,11,104,1,0,1.101,1,1,-0.563684924324144
21,2,11,105,-1,1,1.421,1,-1,-0.75327817329714
21,2,11,106,-1,0,1.431,-1,1,0.335907245881254
21,2,11,107,1,1,0.961,-1,-1,0.365843822287823
21,2,11,108,-1,0,0.811,1,1,-1.33385262002846
21,2,11,109,-1,0,1.241,-1,-1,-2.05831857819602
21,2,11,110,1,1,1.282,-1,-1,-0.242292028211553
21,2,11,111,1,0,1.281,1,1,-0.1035350882996
21,2,11,112,1,0,1.071,1,-1,-0.106866292761285
21,2,11,113,1,1,1.081,1,-1,-0.871212145724885
21,2,11,114,1,0,1.301,1,1,-0.831537712379208
21,2,11,115,-1,0,1.461,1,-1,-0.040731146639955
21,2,11,116,-1,0,1.16,-1,-1,0.454414184017457
21,2,11,117,1,0,1.711,-1,-1,-0.530434695898827
21,2,11,118,-1,0,2.432,1,-1,1.12872228272322
21,2,11,119,-1,0,1.992,-1,-1,2.62983453963342
21,2,12,1,-1,0,1.492,1,-1,-0.951684619123804
21,2,12,2,1,0,1.401,-1,-1,0.544046387879564
21,2,12,3,-1,0,1.881,1,-1,0.275396830904561
21,2,12,4,1,0,1.29,-1,-1,1.53309983429399
21,2,12,5,-1,0,1.501,1,-1,-0.0769786213134577
21,2,12,6,-1,0,1.451,-1,-1,0.569719999981785
21,2,12,7,1,1,1.391,-1,-1,0.425094437574672
21,2,12,8,-1,1,1.251,1,1,0.244816912884671
21,2,12,9,1,0,1.111,-1,1,-0.20803070224579
21,2,12,10,-1,0,1.141,1,-1,-0.714679914855385
21,2,12,11,-1,0,1.441,-1,-1,-0.600935931207784
21,2,12,12,-1,0,1.341,-1,-1,0.395571925022966
21,2,12,13,1,0,1.441,-1,-1,0.0885425709263511
21,2,12,14,1,1,1.181,1,-1,0.395571925022966
21,2,12,15,-1,0,1.221,1,1,-0.453843402351055
21,2,12,16,1,0,1.631,-1,-1,-0.311650796829004
21,2,12,17,1,0,1.391,1,-1,0.924305575501623
21,2,12,18,-1,0,1.581,1,-1,0.244816912884671
21,2,12,19,-1,1,1.922,-1,-1,0.791388914004521
21,2,12,20,-1,0,1.331,-1,1,1.6251499273123
21,2,12,21,-1,0,1.261,-1,-1,0.0565892907464183
21,2,12,22,1,1,1.481,-1,-1,-0.174042160431254
21,2,12,23,1,0,1.251,1,1,0.512456387478873
21,2,12,24,-1,0,1.401,1,-1,-0.20803070224579
21,2,12,25,-1,0,1.462,-1,-1,0.275396830904561
21,2,12,26,-1,0,1.491,-1,-1,0.457335113519732
21,2,12,27,-1,1,1.051,-1,-1,0.541184209897035
21,2,12,28,-1,0,1.181,-1,1,-0.951684619123804
21,2,12,29,-1,0,1.272,-1,-1,-0.453843402351055
21,2,12,30,-1,1,1.541,-1,-1,-0.136964689836863
21,2,12,31,-1,0,1.542,-1,1,0.681993093036875
21,2,12,32,1,0,1.671,-1,-1,0.684762433582277
21,2,12,33,1,0,1.951,1,-1,1.02773736558638
21,2,12,34,1,1,1.801,1,-1,1.68908048473931
21,2,12,35,-1,1,2.001,1,1,1.34756544009301
21,2,12,36,1,0,1.211,-1,1,1.79710594266505
21,2,12,37,1,1,1.562,1,-1,-0.346757395183716
21,2,12,38,-1,0,1.861,1,1,0.739775286405173
21,2,12,39,1,1,1.921,-1,-1,1.48746670814932
21,2,12,40,-1,0,1.642,1,1,1.62292825757648
21,2,12,41,1,1,2.262,-1,-1,0.953000044254124
21,2,12,42,-1,0,1.572,1,1,2.32048769123977
21,2,12,43,1,1,1.441,-1,-1,0.767018124879038
21,2,12,44,-1,0,1.2,1,1,0.395571925022966
21,2,12,45,1,1,1.391,-1,-1,-0.385711063486287
21,2,12,46,-1,0,1.211,1,1,0.244816912884671
21,2,12,47,1,1,1.161,-1,-1,-0.346757395183716
21,2,12,48,1,1,1.302,1,1,-0.526756162021036
21,2,12,49,-1,0,1.08,1,1,-0.0374511324171031
21,2,12,50,-1,0,1.141,-1,-1,-0.835488604193866
21,2,12,51,-1,0,1.671,-1,-1,-0.600935931207784
21,2,12,52,1,1,1.402,-1,-1,1.02773736558638
21,2,12,53,-1,1,1.261,1,1,0.27844280912942
21,2,12,54,-1,0,1.291,-1,1,-0.174042160431254
21,2,12,55,1,1,1.751,-1,-1,-0.0736706488108335
21,2,12,56,-1,0,1.001,1,1,1.22737342720056
21,2,12,57,1,0,1.161,-1,-1,-1.15976373513296
21,2,12,58,1,1,1.862,1,-1,-0.526756162021036
21,2,12,59,-1,0,1.511,1,1,1.489759986905
21,2,12,60,-1,0,1.251,-1,-1,0.598066307991615
21,2,12,61,-1,0,1.18,-1,-1,-0.20803070224579
21,2,12,62,1,0,2.301,-1,-1,-0.457459614596968
21,2,12,63,-1,1,1.681,1,-1,2.39346277254163
21,2,12,64,1,1,2.231,-1,1,1.05320843340064
21,2,12,65,1,1,1.761,1,1,2.26157863833479
21,2,12,66,1,0,1.751,1,1,1.25168407548071
21,2,12,67,-1,0,1.171,1,-1,1.22737342720056
21,2,12,68,1,0,1.281,-1,-1,-0.490144116844641
21,2,12,69,1,1,1.891,1,-1,-0.106866292761285
21,2,12,70,1,1,1.651,1,1,1.55573476696812
21,2,12,71,-1,0,1.341,1,1,0.976334718030242
21,2,12,72,1,1,1.07,-1,-1,0.0885425709263511
21,2,12,73,-1,0,1.161,1,1,-0.875199944521202
21,2,12,74,-1,1,2.101,-1,-1,-0.526756162021036
21,2,12,75,-1,0,1.141,-1,1,2.00528655139965
21,2,12,76,1,0,1.441,-1,-1,-0.600935931207784
21,2,12,77,1,0,1.351,1,-1,0.395571925022966
21,2,12,78,1,0,1.121,1,-1,0.120258454559226
21,2,12,79,-1,0,1.841,1,-1,-0.676427523593801
21,2,12,80,1,0,1.561,-1,-1,1.44134050788963
21,2,12,81,-1,0,1.421,1,-1,0.737041416122158
21,2,12,82,1,0,2.211,-1,-1,0.335907245881254
21,2,12,83,-1,1,2.081,1,-1,2.22313679098284
21,2,12,84,1,1,1.341,-1,1,1.9644546925097
21,2,12,85,-1,0,1.011,1,1,0.0885425709263511
21,2,12,86,-1,0,1.181,-1,-1,-1.11732861134617
21,2,12,87,1,0,1.131,-1,-1,-0.453843402351055
21,2,12,88,1,0,1.151,1,-1,-0.638514856100992
21,2,12,89,1,1,1.091,1,-1,-0.563684924324144
21,2,12,90,1,0,1.952,1,1,-0.792228610494136
21,2,12,91,-1,0,1.191,1,-1,1.69126800121096
21,2,12,92,1,1,1.141,-1,-1,-0.417848768350334
21,2,12,93,-1,0,0.88,1,1,-0.600935931207784
21,2,12,94,1,0,1.241,-1,-1,-1.70974331617462
21,2,12,95,-1,0,1.131,1,-1,-0.242292028211553
21,2,12,96,-1,0,1.111,-1,-1,-0.638514856100992
21,2,12,97,-1,0,1.331,-1,-1,-0.714679914855385
21,2,12,98,-1,1,1.05,-1,-1,0.0565892907464183
21,2,12,99,1,0,1.201,-1,1,-0.955748339850496
21,2,12,100,1,1,1.131,1,-1,-0.382155096349372
21,2,12,101,-1,0,0.961,1,1,-0.638514856100992
21,2,12,102,-1,0,1.341,-1,-1,-1.33385262002846
21,2,12,103,-1,0,1.641,-1,-1,0.0885425709263511
21,2,12,104,1,0,1.31,-1,-1,0.950399411641848
21,2,12,105,1,0,1.971,1,-1,-0.0113013520214223
21,2,12,106,-1,1,1.531,1,-1,1.73261924358844
21,2,12,107,-1,0,1.851,-1,1,0.654200427805398
21,2,12,108,1,0,1.141,-1,-1,1.46446590735044
21,2,12,109,1,0,1.611,1,-1,-0.600935931207784
21,2,12,110,-1,0,1.091,1,-1,0.871634477950495
21,2,12,111,-1,1,0.961,-1,-1,-0.792228610494136
21,2,12,112,1,0,1.382,-1,1,-1.33385262002846
21,2,12,113,1,0,0.71,1,-1,0.217106433537695
21,2,12,114,1,0,0.931,1,-1,-2.62610053797998
21,2,12,115,1,0,0.88,1,-1,-1.46924256043576
21,2,12,116,1,1,2.092,1,-1,-1.70974331617462
