subj_idx,session,block,trial,stimulus,response,rt,prevstim,prevresp,prevrt,prev2resp,prev2stim,prev3stim,prev3resp
15,2,12,8,1,1,1.371,-1,-1,0.727647696271684,-1,-1,-1,1
15,2,12,9,-1,0,0.88,1,1,1.29721904274531,-1,-1,-1,-1
15,2,12,10,-1,0,1.041,-1,-1,-0.146575189241453,1,1,-1,-1
15,2,12,11,-1,0,1.671,-1,-1,0.40054630466348,-1,-1,1,1
15,2,12,12,1,1,0.67,-1,-1,1.94159787215157,-1,-1,-1,-1
15,2,12,13,-1,0,0.57,1,1,-1.03440875322518,-1,-1,-1,-1
15,2,12,14,-1,0,0.89,-1,-1,-1.56077469031605,1,1,-1,-1
15,2,12,15,-1,1,1.25,-1,-1,-0.109779524439858,-1,-1,1,1
15,2,12,16,1,1,0.99,-1,1,0.996339634847321,-1,-1,-1,-1
15,2,12,17,-1,0,0.77,1,1,0.236971331124289,1,-1,-1,-1
15,2,12,18,-1,0,1.051,-1,-1,-0.581404370840593,1,1,-1,1
15,2,12,19,1,1,0.661,-1,-1,0.431678297872803,-1,-1,1,1
15,2,12,20,-1,0,0.75,1,1,-1.07844764408175,-1,-1,-1,-1
15,2,12,21,1,1,0.721,-1,-1,-0.667103571699778,1,1,-1,-1
15,2,12,22,1,1,0.75,1,1,-0.795515952639443,-1,-1,1,1
15,2,12,23,-1,0,0.64,1,1,-0.667103571699778,1,1,-1,-1
15,2,12,24,1,1,0.71,-1,-1,-1.1835820874533,1,1,1,1
15,2,12,25,1,1,0.6,1,1,-0.845580109325838,-1,-1,1,1
15,2,12,26,1,1,0.721,1,1,-1.39374414579999,1,1,-1,-1
15,2,12,27,-1,0,1.021,1,1,-0.795515952639443,1,1,1,1
15,2,12,28,1,1,0.611,-1,-1,0.33737494075311,1,1,1,1
15,2,12,29,1,1,0.611,1,1,-1.33458446989498,-1,-1,1,1
15,2,12,30,1,1,0.621,1,1,-1.33458446989498,1,1,-1,-1
15,2,12,31,1,1,0.651,1,1,-1.2817199698266,1,1,1,1
15,2,12,32,1,1,0.61,1,1,-1.12808857012175,1,1,1,1
15,2,12,33,1,1,0.661,1,1,-1.33991842962506,1,1,1,1
15,2,12,34,1,1,0.601,1,1,-1.07844764408175,1,1,1,1
15,2,12,35,1,1,0.56,1,1,-1.38832136072144,1,1,1,1
15,2,12,36,-1,0,0.891,1,1,-1.61841126905244,1,1,1,1
15,2,12,37,-1,0,0.611,-1,-1,-0.106122722610176,1,1,1,1
15,2,12,38,1,1,0.77,-1,-1,-1.33458446989498,-1,-1,1,1
15,2,12,39,1,1,1.601,1,1,-0.581404370840593,-1,-1,-1,-1
15,2,12,40,-1,0,0.84,1,1,1.80224487471372,1,1,-1,-1
15,2,12,41,1,1,0.641,-1,-1,-0.298062116239808,1,1,1,1
15,2,12,42,-1,0,0.701,1,1,-1.17849796200661,-1,-1,1,1
15,2,12,43,1,1,0.631,-1,-1,-0.887122040790715,1,1,-1,-1
15,2,12,44,1,1,0.62,1,1,-1.2296999867997,-1,-1,1,1
15,2,12,45,-1,0,0.57,1,1,-1.28696796723504,1,1,-1,-1
15,2,12,46,-1,0,0.9,-1,-1,-1.56077469031605,1,1,1,1
15,2,12,47,1,1,0.55,-1,-1,-0.0733949929873518,-1,-1,1,1
15,2,12,48,1,1,0.601,1,1,-1.67708640040077,-1,-1,-1,-1
15,2,12,49,-1,0,0.58,1,1,-1.38832136072144,1,1,-1,-1
15,2,12,50,-1,0,0.8,-1,-1,-1.50414053784188,1,1,1,1
15,2,12,51,-1,0,0.65,-1,-1,-0.456941513353094,-1,-1,1,1
15,2,12,52,1,1,0.57,-1,-1,-1.13309453834377,-1,-1,-1,-1
15,2,12,53,-1,0,0.48,1,1,-1.56077469031605,-1,-1,-1,-1
15,2,12,54,-1,0,0.55,-1,-1,-2.12038471990019,1,1,-1,-1
15,2,12,55,1,1,0.551,-1,-1,-1.67708640040077,-1,-1,1,1
15,2,12,56,-1,0,0.431,1,1,-1.67117108235795,-1,-1,-1,-1
15,2,12,57,1,1,0.511,-1,-1,-2.47102543213889,1,1,-1,-1
15,2,12,58,-1,0,0.54,1,1,-1.91658900119052,-1,-1,1,1
15,2,12,59,-1,0,0.541,-1,-1,-1.73683819953445,1,1,-1,-1
15,2,12,60,1,0,0.361,-1,-1,-1.73081343983785,-1,-1,1,1
15,2,12,61,-1,0,0.691,1,-1,-3.04815438764475,-1,-1,-1,-1
15,2,12,62,1,1,0.561,-1,-1,-0.933909938892605,-1,1,-1,-1
15,2,12,63,-1,0,0.63,1,1,-1.61260148751648,-1,-1,1,-1
15,2,12,64,1,1,0.531,-1,-1,-1.2348647486867,1,1,-1,-1
15,2,12,65,-1,0,0.511,1,1,-1.7915685918333,-1,-1,1,1
15,2,12,66,-1,0,0.591,-1,-1,-1.91658900119052,1,1,-1,-1
15,2,12,67,-1,0,0.521,-1,-1,-1.44295991919051,-1,-1,1,1
15,2,12,68,1,1,0.551,-1,-1,-1.85347885367593,-1,-1,-1,-1
15,2,12,69,1,0,0.441,1,1,-1.67117108235795,-1,-1,-1,-1
15,2,12,70,1,1,0.571,1,-1,-2.39633450438605,1,1,-1,-1
15,2,12,71,-1,0,0.651,1,1,-1.55506674549415,-1,1,1,1
15,2,12,72,-1,0,0.611,-1,-1,-1.12808857012175,1,1,1,-1
15,2,12,73,1,1,0.641,-1,-1,-1.33458446989498,-1,-1,1,1
15,2,12,74,1,1,0.58,1,1,-1.17849796200661,-1,-1,-1,-1
15,2,12,75,1,1,0.63,1,1,-1.50414053784188,1,1,-1,-1
15,2,12,76,-1,0,0.61,1,1,-1.2348647486867,1,1,1,1
15,2,12,77,-1,0,0.76,-1,-1,-1.33991842962506,1,1,1,1
15,2,12,78,1,1,0.65,-1,-1,-0.623972057869158,-1,-1,1,1
15,2,12,79,1,1,0.741,1,1,-1.13309453834377,-1,-1,-1,-1
15,2,12,80,-1,0,0.63,1,1,-0.706416504147413,1,1,-1,-1
15,2,12,81,1,1,0.76,-1,-1,-1.2348647486867,1,1,1,1
15,2,12,82,-1,0,0.56,1,1,-0.623972057869158,-1,-1,1,1
15,2,12,83,-1,0,0.44,-1,-1,-1.61841126905244,1,1,-1,-1
15,2,12,84,-1,0,0.51,-1,-1,-2.40372697450098,-1,-1,1,1
15,2,12,85,1,1,0.521,-1,-1,-1.92296781162812,-1,-1,-1,-1
15,2,12,86,1,0,0.51,1,1,-1.85347885367593,-1,-1,-1,-1
15,2,12,87,1,1,0.711,1,-1,-1.92296781162812,1,1,-1,-1
15,2,12,88,-1,0,0.621,1,1,-0.840996883112345,-1,1,1,1
15,2,12,89,1,1,0.601,-1,-1,-1.2817199698266,1,1,1,-1
15,2,12,90,-1,0,0.621,1,1,-1.38832136072144,-1,-1,1,1
15,2,12,91,-1,0,0.561,-1,-1,-1.2817199698266,1,1,-1,-1
15,2,12,92,-1,0,0.45,-1,-1,-1.61260148751648,-1,-1,1,1
15,2,12,93,-1,0,0.58,-1,-1,-2.33054677824688,-1,-1,-1,-1
15,2,12,94,1,0,0.67,-1,-1,-1.50414053784188,-1,-1,-1,-1
15,2,12,95,1,1,0.72,1,-1,-1.03440875322518,-1,-1,-1,-1
15,2,12,96,1,0,0.46,1,1,-0.80003556708756,-1,1,-1,-1
15,2,12,97,1,0,0.871,1,-1,-2.25897506890477,1,1,1,-1
15,2,12,98,1,1,0.73,1,-1,-0.180050567056547,-1,1,1,1
15,2,12,99,-1,0,0.6,1,1,-0.755119245491169,-1,1,1,-1
15,2,12,100,1,1,1.11,-1,-1,-1.39374414579999,1,1,1,-1
15,2,12,101,-1,0,0.69,1,1,0.609535103517332,-1,-1,1,1
15,2,12,102,1,0,0.59,-1,-1,-0.938625916092138,1,1,-1,-1
15,2,12,103,1,1,0.731,1,-1,-1.44847453809884,-1,-1,1,1
15,2,12,104,-1,0,0.61,1,1,-0.750661501212382,-1,1,-1,-1
15,2,12,105,1,1,0.72,-1,-1,-1.33991842962506,1,1,1,-1
15,2,12,106,-1,0,0.721,1,1,-0.80003556708756,-1,-1,1,1
15,2,12,107,1,1,0.701,-1,-1,-0.795515952639443,1,1,-1,-1
15,2,12,108,1,1,0.68,1,1,-0.887122040790715,-1,-1,1,1
15,2,12,109,-1,0,0.751,1,1,-0.986165179181228,1,1,-1,-1
15,2,12,110,1,1,0.861,-1,-1,-0.662764621441401,1,1,1,1
15,2,12,111,-1,0,0.57,1,1,-0.217653544793186,-1,-1,1,1
15,2,12,112,-1,0,0.52,-1,-1,-1.56077469031605,1,1,-1,-1
15,2,12,113,1,1,0.6,-1,-1,-1.85973511244398,-1,-1,1,1
15,2,12,114,-1,0,0.56,1,1,-1.39374414579999,-1,-1,-1,-1
15,2,12,115,-1,0,0.64,-1,-1,-1.61841126905244,1,1,-1,-1
15,2,12,116,-1,0,0.571,-1,-1,-1.1835820874533,-1,-1,1,1
15,2,12,117,-1,0,0.57,-1,-1,-1.55506674549415,-1,-1,-1,-1
15,2,12,118,1,1,0.741,-1,-1,-1.56077469031605,-1,-1,-1,-1
15,2,12,119,-1,0,0.641,1,1,-0.706416504147413,-1,-1,-1,-1
15,2,13,1,1,1,1.091,1,-1,1.20079803308204,1,1,-1,-1
15,2,13,2,1,1,1.081,1,1,0.553312669182239,-1,-1,1,1
15,2,13,3,1,1,0.85,1,1,0.523327358903755,1,1,-1,-1
15,2,13,4,-1,0,0.761,1,1,-0.259524605081021,1,1,1,1
15,2,13,5,-1,0,0.841,-1,-1,-0.619690161542629,1,1,1,1
15,2,13,6,1,1,0.81,-1,-1,-0.294187777071149,-1,-1,1,1
15,2,13,7,1,1,0.79,1,1,-0.416489046721817,-1,-1,-1,-1
15,2,13,8,1,1,1.03,1,1,-0.49790282937788,1,1,-1,-1
15,2,13,9,1,1,1.02,1,1,0.365953803059904,1,1,1,1
15,2,13,10,-1,0,1.101,1,1,0.334183973631406,1,1,1,1
15,2,13,11,-1,0,1.361,-1,-1,0.583024387049751,1,1,1,1
15,2,13,12,-1,0,1.331,-1,-1,1.27338012451544,-1,-1,1,1
15,2,13,13,1,0,1.131,-1,-1,1.20079803308204,-1,-1,-1,-1
15,2,13,14,1,0,1.121,1,-1,0.670566801139387,-1,-1,-1,-1
15,2,13,15,-1,0,1.091,1,-1,0.641646702644625,-1,1,-1,-1
15,2,13,16,1,1,0.861,-1,-1,0.553312669182239,-1,1,1,-1
15,2,13,17,1,0,0.951,1,1,-0.217653544793186,-1,-1,1,-1
15,2,13,18,-1,0,0.91,1,-1,0.106094483603477,1,1,-1,-1
15,2,13,19,1,1,1.021,-1,-1,-0.0374125087835967,-1,1,1,1
15,2,13,20,-1,1,1.02,1,1,0.33737494075311,-1,-1,1,-1
15,2,13,21,1,1,1.011,-1,1,0.334183973631406,1,1,-1,-1
15,2,13,22,-1,1,1.101,1,1,0.305323681146219,1,-1,1,1
15,2,13,23,-1,1,1.06,-1,1,0.583024387049751,1,1,-1,1
15,2,13,24,-1,1,1.291,-1,1,0.459444866090948,1,-1,1,1
15,2,13,25,-1,1,1.081,-1,1,1.10143466640171,1,-1,-1,1
15,2,13,26,-1,1,1.191,-1,1,0.523327358903755,1,-1,-1,1
15,2,13,27,-1,0,0.86,-1,1,0.838892730551056,1,-1,-1,1
15,2,13,28,1,1,1.011,-1,-1,-0.221437835384248,1,-1,-1,1
15,2,13,29,1,1,0.851,1,1,0.305323681146219,-1,-1,-1,1
15,2,13,30,-1,0,0.831,1,1,-0.255695819587454,1,1,-1,-1
15,2,13,31,-1,1,1.021,-1,-1,-0.333140175583665,1,1,1,1
15,2,13,32,-1,1,1.041,-1,1,0.33737494075311,-1,-1,1,1
15,2,13,33,-1,0,0.871,-1,1,0.40054630466348,1,-1,-1,-1
15,2,13,34,1,0,0.951,-1,-1,-0.180050567056547,1,-1,-1,1
15,2,13,35,1,1,0.971,1,-1,0.106094483603477,-1,-1,-1,1
15,2,13,36,-1,1,1.201,1,1,0.173867620539608,-1,1,-1,-1
15,2,13,37,-1,1,1.071,-1,1,0.866120160805161,1,1,1,-1
15,2,13,38,1,1,1.381,-1,1,0.493063370744692,1,-1,1,1
15,2,13,39,1,0,1.251,1,1,1.32088471149228,1,-1,-1,1
15,2,13,40,-1,0,0.831,1,-1,0.998943698710305,1,1,-1,1
15,2,13,41,1,1,1.041,-1,-1,-0.333140175583665,-1,1,1,1
15,2,13,42,1,0,0.88,1,1,0.40054630466348,-1,-1,1,-1
15,2,13,43,-1,1,1.051,1,-1,-0.146575189241453,1,1,-1,-1
15,2,13,44,-1,1,1.071,-1,1,0.431678297872803,-1,1,1,1
15,2,13,45,1,1,1.11,-1,1,0.493063370744692,1,-1,1,-1
15,2,13,46,1,1,1.171,1,1,0.609535103517332,1,-1,-1,1
15,2,13,47,1,0,0.931,1,1,0.783745236654326,1,1,-1,1
15,2,13,48,1,1,1.041,1,-1,0.0368807900918807,1,1,1,1
15,2,13,49,-1,1,1.121,1,1,0.40054630466348,-1,1,1,1
15,2,13,50,-1,0,1.481,-1,1,0.641646702644625,1,1,1,-1
15,2,13,51,1,1,1.181,-1,-1,1.54853725086522,1,-1,1,1
15,2,13,52,-1,1,1.01,1,1,0.811435723977167,-1,-1,-1,1
15,2,13,53,1,1,1.02,-1,1,0.30210113591823,1,1,-1,-1
15,2,13,54,1,1,1.061,1,1,0.334183973631406,1,-1,1,1
15,2,13,55,-1,1,1.02,1,1,0.462515476113026,1,1,-1,1
15,2,13,56,1,1,1.271,-1,1,0.334183973631406,1,1,1,1
15,2,13,57,-1,1,1.601,1,1,1.05059238947111,1,-1,1,1
15,2,13,58,-1,1,1.531,-1,1,1.80224487471372,1,1,-1,1
15,2,13,59,1,0,0.791,-1,1,1.6566607852503,1,-1,1,1
15,2,13,60,1,1,0.961,1,-1,-0.493783433904903,1,-1,-1,1
15,2,13,61,1,1,1.041,1,1,0.140157364142539,-1,1,-1,1
15,2,13,62,1,1,0.901,1,1,0.40054630466348,1,1,1,-1
15,2,13,63,-1,1,0.981,1,1,-0.0697787997371859,1,1,1,1
15,2,13,64,1,1,0.901,-1,1,0.207232478890855,1,1,1,1
15,2,13,65,-1,0,0.791,1,1,-0.0697787997371859,1,-1,1,1
15,2,13,66,1,1,1.031,-1,-1,-0.493783433904903,1,1,-1,1
15,2,13,67,1,1,0.87,1,1,0.369113804945073,-1,-1,1,1
15,2,13,68,-1,0,0.781,1,1,-0.18379138502925,1,1,-1,-1
15,2,13,69,1,1,0.7,-1,-1,-0.535213785214196,1,1,1,1
15,2,13,70,-1,0,0.911,1,1,-0.891770694952234,-1,-1,1,1
15,2,13,71,1,1,0.801,-1,-1,-0.0338360321065358,1,1,-1,-1
15,2,13,72,-1,0,1.001,1,1,-0.452873578174323,-1,-1,1,1
15,2,13,73,-1,1,0.901,-1,-1,0.272953815328044,1,1,-1,-1
15,2,13,74,-1,0,0.88,-1,1,-0.0697787997371859,-1,-1,1,1
15,2,13,75,-1,0,1.09,-1,-1,-0.146575189241453,1,-1,-1,-1
15,2,13,76,1,1,0.751,-1,-1,0.55032653262532,-1,-1,-1,1
15,2,13,77,1,1,1.131,1,1,-0.662764621441401,-1,-1,-1,-1
15,2,13,78,-1,1,0.811,1,1,0.670566801139387,1,1,-1,-1
15,2,13,79,-1,1,0.9,-1,1,-0.412471301996066,1,1,1,1
15,2,13,80,-1,0,0.761,-1,1,-0.0733949929873518,1,-1,1,1
15,2,13,81,-1,0,1.111,-1,-1,-0.619690161542629,1,-1,-1,1
15,2,13,82,-1,1,1.081,-1,-1,0.612467460029871,-1,-1,-1,1
15,2,13,83,-1,1,0.841,-1,1,0.523327358903755,-1,-1,-1,-1
15,2,13,84,-1,0,0.871,-1,1,-0.294187777071149,1,-1,-1,-1
15,2,13,85,-1,1,0.841,-1,-1,-0.180050567056547,1,-1,-1,1
15,2,13,86,-1,1,1.021,-1,1,-0.294187777071149,-1,-1,-1,1
15,2,13,87,-1,0,0.781,-1,1,0.33737494075311,1,-1,-1,-1
15,2,13,88,1,1,0.781,-1,-1,-0.535213785214196,1,-1,-1,1
15,2,13,89,-1,1,0.711,1,1,-0.535213785214196,-1,-1,-1,1
15,2,13,90,-1,1,0.871,-1,1,-0.840996883112345,1,1,-1,-1
15,2,13,91,-1,0,0.91,-1,1,-0.180050567056547,1,-1,1,1
15,2,13,92,1,1,0.79,-1,-1,-0.0374125087835967,1,-1,-1,1
15,2,13,93,1,1,0.771,1,1,-0.49790282937788,-1,-1,-1,1
15,2,13,94,1,1,0.911,1,1,-0.577178047486634,1,1,-1,-1
15,2,13,95,1,1,0.861,1,1,-0.0338360321065358,1,1,1,1
15,2,13,96,1,1,0.711,1,1,-0.217653544793186,1,1,1,1
15,2,13,97,1,1,0.761,1,1,-0.840996883112345,1,1,1,1
15,2,13,98,1,0,0.65,1,1,-0.619690161542629,1,1,1,1
15,2,13,99,-1,0,0.901,1,-1,-1.13309453834377,1,1,1,1
15,2,13,100,-1,1,0.691,-1,-1,-0.0697787997371859,-1,1,1,1
15,2,13,101,1,1,0.971,-1,1,-0.933909938892605,-1,-1,1,-1
15,2,13,102,1,0,0.971,1,1,0.173867620539608,1,-1,-1,-1
15,2,13,103,-1,0,0.731,1,-1,0.173867620539608,1,1,-1,1
15,2,13,104,1,0,0.781,-1,-1,-0.750661501212382,-1,1,1,1
15,2,13,105,1,0,0.861,1,-1,-0.535213785214196,-1,-1,1,-1
15,2,13,106,-1,0,0.74,1,-1,-0.217653544793186,-1,1,-1,-1
15,2,13,107,1,0,0.711,-1,-1,-0.710814049295302,-1,1,1,-1
15,2,13,108,-1,1,0.781,1,-1,-0.840996883112345,-1,-1,1,-1
15,2,13,109,-1,0,0.771,-1,1,-0.535213785214196,-1,1,-1,-1
15,2,13,110,1,1,0.85,-1,-1,-0.577178047486634,1,-1,1,-1
15,2,13,111,-1,0,0.72,1,1,-0.259524605081021,-1,-1,-1,1
15,2,13,112,-1,1,0.631,-1,-1,-0.80003556708756,1,1,-1,-1
15,2,13,113,1,0,0.58,-1,1,-1.2296999867997,-1,-1,1,1
15,2,13,114,-1,1,0.63,1,-1,-1.50414053784188,1,-1,-1,-1
15,2,13,115,1,0,0.46,-1,1,-1.2348647486867,-1,1,-1,1
15,2,13,116,-1,1,0.86,1,-1,-2.25897506890477,1,-1,1,-1
15,2,13,117,1,1,0.851,-1,1,-0.221437835384248,-1,1,-1,1
15,2,13,118,1,1,0.751,1,1,-0.255695819587454,1,-1,1,-1
15,2,13,119,1,1,0.651,1,1,-0.662764621441401,1,1,-1,1
16,1,1,1,-1,0,0.981,-1,1,-2.69230091162472,1,1,1,1
16,1,1,2,1,0,1.041,-1,-1,-2.93545183475873,1,1,1,1
16,1,1,3,1,1,0.87,1,-1,-2.6393074103264,-1,-1,1,1
16,1,1,4,-1,0,1.151,1,1,-3.53447539997504,-1,1,-1,-1
16,1,1,5,-1,1,0.981,-1,-1,-2.13820898675704,1,1,1,-1
16,1,1,6,1,1,1.261,-1,1,-2.93545183475873,-1,-1,1,1
16,1,1,7,-1,0,1.031,1,1,-1.68288273965786,1,-1,-1,-1
16,1,1,8,-1,0,1.071,-1,-1,-2.68745999072448,1,1,-1,1
16,1,1,9,-1,0,1.141,-1,-1,-2.49757717879597,-1,-1,1,1
16,1,1,10,1,0,1.251,-1,-1,-2.18173952995393,-1,-1,-1,-1
16,1,1,11,1,1,1.141,1,-1,-1.72260085230589,-1,-1,-1,-1
16,1,1,12,-1,0,1.081,1,1,-2.18173952995393,-1,1,-1,-1
16,1,1,13,1,1,1.471,-1,-1,-2.45121468341535,1,1,1,-1
16,1,1,14,1,1,1.281,1,1,-0.914456680014752,-1,-1,1,1
16,1,1,15,-1,0,1.301,1,1,-1.60438279417907,1,1,-1,-1
16,1,1,16,-1,0,1.131,-1,-1,-1.52709900842639,1,1,1,1
16,1,1,17,-1,0,1.381,-1,-1,-2.22565326947958,-1,-1,1,1
16,1,1,18,1,0,1.702,-1,-1,-1.22940779924605,-1,-1,-1,-1
16,1,1,19,-1,0,1.581,1,-1,-0.186816140068408,-1,-1,-1,-1
16,1,1,20,-1,0,1.781,-1,-1,-0.554705473990459,-1,1,-1,-1
16,1,1,21,-1,1,1.731,-1,-1,0.0395200767882756,-1,-1,1,-1
16,1,1,22,1,1,1.551,-1,1,-0.102533046233272,-1,-1,-1,-1
16,1,1,23,1,0,1.771,1,1,-0.650274845047957,1,-1,-1,-1
16,1,1,24,1,1,1.502,1,-1,0.0114312154364102,1,1,-1,1
16,1,1,25,-1,0,1.531,1,1,-0.810419524604313,-1,1,1,1
16,1,1,26,1,0,1.571,-1,-1,-0.715020317110285,1,1,1,-1
16,1,1,27,1,1,1.832,1,-1,-0.58635893422847,-1,-1,1,1
16,1,1,28,1,0,1.731,1,1,0.18036364069331,-1,1,-1,-1
16,1,1,29,-1,0,1.661,1,-1,-0.102533046233272,1,1,1,-1
16,1,1,30,-1,0,1.581,-1,-1,-0.308458392038206,-1,1,1,1
16,1,1,31,-1,1,1.931,-1,-1,-0.554705473990459,-1,-1,1,-1
16,1,1,32,1,1,1.471,-1,1,0.442910694889317,-1,-1,-1,-1
16,1,1,33,1,1,2.041,1,1,-0.914456680014752,1,-1,-1,-1
16,1,1,34,1,0,1.641,1,1,0.719286775531703,1,1,-1,1
16,1,1,35,1,1,1.431,1,-1,-0.368890004417207,1,1,1,1
16,1,1,36,1,0,1.682,1,1,-1.05198623354308,-1,1,1,1
16,1,1,37,1,1,1.551,1,-1,-0.245783358521215,1,1,1,-1
16,1,1,38,-1,1,1.801,1,1,-0.650274845047957,-1,1,1,1
16,1,1,39,1,0,1.711,-1,1,0.0952277310263992,1,1,1,-1
16,1,1,40,1,1,1.382,1,-1,-0.160506605094666,1,-1,1,1
16,1,1,41,-1,1,1.911,1,1,-1.22579681928655,-1,1,-1,1
16,1,1,42,1,0,1.26,-1,1,0.390973020158727,1,1,1,-1
16,1,1,43,1,1,1.441,1,-1,-1.68684035081048,1,-1,1,1
16,1,1,44,1,0,1.621,1,1,-1.01724675752527,-1,1,-1,1
16,1,1,45,-1,0,1.251,1,-1,-0.430062672807731,1,1,1,-1
16,1,1,46,1,1,1.421,-1,-1,-1.72260085230589,-1,1,1,1
16,1,1,47,-1,1,1.581,1,1,-1.0869693263895,-1,-1,1,-1
16,1,1,48,-1,0,1.191,-1,1,-0.554705473990459,1,1,-1,-1
16,1,1,49,-1,0,1.692,-1,-1,-1.96778870504182,1,-1,1,1
16,1,1,50,1,1,1.701,-1,-1,-0.216212622282775,-1,-1,-1,1
16,1,1,51,1,0,1.822,1,1,-0.189748005328368,-1,-1,-1,-1
16,1,1,52,1,1,1.831,1,-1,0.153058873038484,1,1,-1,-1
16,1,1,53,-1,0,1.802,1,1,0.177639879448341,-1,1,1,1
16,1,1,54,1,1,1.822,-1,-1,0.0979968504959097,1,1,1,-1
16,1,1,55,-1,0,1.541,1,1,0.153058873038484,-1,-1,1,1
16,1,1,56,-1,0,1.891,-1,-1,-0.682542542262628,1,1,-1,-1
16,1,1,57,-1,0,1.761,-1,-1,0.338488910626441,-1,-1,1,1
16,1,1,58,-1,1,2.381,-1,-1,-0.0168167003380908,-1,-1,-1,-1
16,1,1,59,-1,1,1.931,-1,1,1.4879288354085,-1,-1,-1,-1
16,1,1,60,-1,0,2.432,-1,1,0.442910694889317,1,-1,-1,-1
16,1,1,61,1,0,2.091,-1,-1,1.59365354813069,1,-1,-1,1
16,1,1,62,-1,1,1.681,1,-1,0.840022789657296,-1,-1,-1,1
16,1,1,63,1,1,2.011,-1,1,-0.24875009580534,-1,1,-1,-1
16,1,1,64,-1,1,1.892,1,1,0.645417183978265,1,-1,1,-1
16,1,1,65,-1,1,1.882,-1,1,0.341126271827828,1,1,-1,1
16,1,1,66,-1,1,1.882,-1,1,0.314689704413318,1,-1,1,1
16,1,1,67,-1,0,1.652,-1,1,0.314689704413318,1,-1,-1,1
16,1,1,68,1,0,1.952,-1,-1,-0.335562061105427,1,-1,-1,1
16,1,1,69,-1,0,1.801,1,-1,0.496869470009732,-1,-1,-1,1
16,1,1,70,-1,1,1.961,-1,-1,0.0952277310263992,-1,1,-1,-1
16,1,1,71,-1,0,1.531,-1,1,0.519817180991926,-1,-1,1,-1
16,1,1,72,1,1,1.962,-1,-1,-0.715020317110285,1,-1,-1,-1
16,1,1,73,-1,1,1.641,1,1,0.522360422747867,-1,-1,-1,1
16,1,1,74,-1,1,2.081,-1,1,-0.368890004417207,1,1,-1,-1
16,1,1,75,-1,1,2.062,-1,1,0.816108225180586,1,-1,1,1
16,1,1,76,-1,1,2.142,-1,1,0.770352266782112,1,-1,-1,1
16,1,1,77,-1,0,1.661,-1,1,0.960235078710625,1,-1,-1,1
16,1,1,78,1,0,1.982,-1,-1,-0.308458392038206,1,-1,-1,1
16,1,1,79,1,1,2.212,1,-1,0.572954858419289,-1,-1,-1,1
16,1,1,80,-1,1,2.161,1,1,1.12065303595611,-1,1,-1,-1
16,1,1,83,1,1,1.831,1,-1,0.598060943600754,1,1,1,-1
16,1,1,84,1,0,2.271,1,1,0.177639879448341,1,-1,1,1
16,1,1,85,-1,0,2.072,1,-1,1.25196802237981,1,1,-1,1
16,1,1,86,-1,1,2.171,-1,-1,0.794486656362588,-1,1,1,1
16,1,1,87,1,0,2.231,-1,1,1.02732094447314,-1,-1,1,-1
16,1,1,88,1,1,2.372,1,-1,1.16331942403407,1,-1,-1,-1
16,1,1,89,1,1,2.392,1,1,1.46903669527566,-1,1,-1,1
16,1,1,92,1,1,2.012,-1,-1,0.746100548643469,1,1,1,-1
16,1,1,93,1,0,2.021,1,1,0.647897208188542,1,1,1,1
16,1,1,94,1,1,1.731,1,-1,0.670162118625127,1,1,1,1
16,1,1,95,-1,0,1.571,1,1,-0.102533046233272,-1,1,1,1
16,1,1,96,1,1,1.501,-1,-1,-0.58635893422847,1,1,1,-1
16,1,1,97,1,1,1.871,1,1,-0.813741914734598,-1,-1,1,1
16,1,1,98,-1,1,1.871,1,1,0.285446745875981,1,1,-1,-1
16,1,1,99,-1,0,1.481,-1,1,0.285446745875981,1,1,1,1
16,1,1,100,1,1,1.531,-1,-1,-0.880658660514226,1,-1,1,1
16,1,1,101,-1,1,1.621,1,1,-0.715020317110285,-1,-1,-1,1
16,1,1,102,-1,0,1.741,-1,1,-0.430062672807731,1,1,-1,-1
16,1,1,103,-1,1,1.732,-1,-1,-0.0737969725555151,1,-1,1,1
16,1,1,104,1,1,1.672,-1,1,-0.0996519785261454,-1,-1,-1,1
16,1,1,105,1,0,1.571,1,1,-0.275530426965767,1,-1,-1,-1
16,1,1,106,-1,1,1.852,1,-1,-0.58635893422847,1,1,-1,1
16,1,1,107,1,1,1.811,-1,1,0.234528869857822,-1,1,1,1
16,1,1,108,1,1,1.761,1,1,0.122849997592606,1,-1,1,-1
16,1,1,109,-1,1,1.821,1,1,-0.0168167003380908,1,1,-1,1
16,1,1,110,1,1,2.361,-1,1,0.150320158395868,1,1,1,1
16,1,1,111,-1,0,2.092,1,1,1.44584871582944,1,-1,1,1
16,1,1,112,1,1,1.781,-1,-1,0.842407952789624,1,1,-1,1
16,1,1,113,1,0,1.712,1,1,0.0395200767882756,-1,-1,1,1
16,1,1,114,1,1,1.842,1,-1,-0.157591870219908,1,1,-1,-1
16,1,1,115,-1,0,2.002,1,1,0.207519769791357,-1,1,1,1
16,1,1,116,-1,0,1.881,-1,-1,0.623041309251075,1,1,1,-1
16,1,1,117,1,1,2.101,-1,-1,0.312038325878287,-1,-1,1,1
16,1,1,118,1,1,2.121,1,1,0.863823257495551,-1,-1,-1,-1
16,1,1,119,-1,0,1.791,1,1,0.911086222074271,1,1,-1,-1
16,1,2,1,-1,0,1.841,-1,-1,-0.650274845047957,1,1,1,1
