subj_idx,session,block,trial,stimulus,response,rt,prevstim,prevresp,prevrt,prev2resp,prev3resp,prev2stim,prev3stim,prev2rt,prev3rt
12,2,4,28,1,1,0.866,1,1,-0.492865045478712,1,1,1,-1,0.686698321660185,0.686698321660185
12,2,4,29,-1,0,1.164,1,1,-0.954173233024611,1,1,1,1,-0.492865045478712,0.686698321660185
12,2,4,30,1,1,1.347,-1,-1,0.0970898074898579,1,1,1,1,-0.954173233024611,-0.492865045478712
12,2,4,31,-1,1,1.638,1,1,0.616149219464021,-1,1,-1,1,0.0970898074898579,-0.954173233024611
12,2,4,32,1,1,0.866,-1,1,1.31144914560971,1,-1,1,-1,0.616149219464021,0.0970898074898579
12,2,4,33,-1,0,1.518,1,1,-0.954173233024611,1,1,-1,1,1.31144914560971,0.616149219464021
12,2,4,34,1,1,0.833,-1,-1,1.04099372596893,1,1,1,-1,-0.954173233024611,1.31144914560971
12,2,4,35,-1,0,1.339,1,1,-1.09228071222509,-1,1,-1,1,1.04099372596893,-0.954173233024611
12,2,4,36,-1,1,0.927,-1,-1,0.594974031343387,1,-1,1,-1,-1.09228071222509,1.04099372596893
12,2,4,37,-1,1,0.688,-1,1,-0.712204527665468,-1,1,-1,1,0.594974031343387,-1.09228071222509
12,2,4,38,-1,0,1.073,-1,1,-1.77211280711596,1,-1,-1,-1,-0.712204527665468,0.594974031343387
12,2,4,39,1,1,1.076,-1,-1,-0.192282624575754,1,1,-1,-1,-1.77211280711596,-0.712204527665468
12,2,4,40,-1,0,1.642,1,1,-0.182357701811109,-1,1,-1,-1,-0.192282624575754,-1.77211280711596
12,2,4,41,1,1,1.191,-1,-1,1.32011933086965,1,-1,1,-1,-0.182357701811109,-0.192282624575754
12,2,4,42,1,1,0.925,1,1,0.178604125035803,-1,1,-1,1,1.32011933086965,-0.182357701811109
12,2,4,43,-1,0,1.844,1,1,-0.719882228694012,1,-1,1,-1,0.178604125035803,1.32011933086965
12,2,4,44,-1,0,1.343,-1,-1,1.73255174805992,1,1,1,1,-0.719882228694012,0.178604125035803
12,2,4,45,-1,1,1.639,-1,-1,0.605577392506777,-1,1,-1,1,1.73255174805992,-0.719882228694012
12,2,4,46,1,1,0.744,-1,1,1.31361867524333,-1,-1,-1,-1,0.605577392506777,1.73255174805992
12,2,4,47,-1,0,1.519,1,1,-1.49394391692631,1,-1,-1,-1,1.31361867524333,0.605577392506777
12,2,4,48,-1,1,0.924,-1,-1,1.04333470346173,1,1,1,-1,-1.49394391692631,1.31361867524333
12,2,4,49,1,1,0.894,-1,1,-0.723727306618221,-1,1,-1,1,1.04333470346173,-1.49394391692631
12,2,4,50,1,1,1.633,1,1,-0.84105723755401,1,-1,-1,-1,-0.723727306618221,1.04333470346173
12,2,4,51,-1,0,1.64,1,1,1.30058159145806,1,1,1,-1,-0.84105723755401,-0.723727306618221
12,2,4,52,-1,0,1.015,-1,-1,1.3157868815895,1,1,1,1,1.30058159145806,-0.84105723755401
12,2,4,53,-1,0,1.016,-1,-1,-0.389820897444194,-1,1,-1,1,1.3157868815895,1.30058159145806
12,2,4,54,1,1,0.803,-1,-1,-0.386320380967977,-1,-1,-1,-1,-0.389820897444194,1.3157868815895
12,2,4,55,-1,0,0.984,1,1,-1.22266601973789,-1,-1,-1,-1,-0.386320380967977,-0.389820897444194
12,2,4,56,-1,0,1.16,-1,-1,-0.500082863581513,1,-1,1,-1,-1.22266601973789,-0.386320380967977
12,2,4,57,1,1,0.925,-1,-1,0.0848530511917513,-1,1,-1,1,-0.500082863581513,-1.22266601973789
12,2,4,58,-1,1,1.342,1,1,-0.719882228694012,-1,-1,-1,-1,0.0848530511917513,-0.500082863581513
12,2,4,59,1,1,0.777,-1,1,0.602929515889495,1,-1,1,-1,-0.719882228694012,0.0848530511917513
12,2,4,60,1,1,0.952,1,1,-1.33966915001205,1,1,-1,1,0.602929515889495,-0.719882228694012
12,2,4,61,1,1,0.895,1,1,-0.61760676358915,1,1,1,-1,-1.33966915001205,0.602929515889495
12,2,4,62,1,1,1.429,1,1,-0.837083202266621,1,1,1,1,-0.61760676358915,-1.33966915001205
12,2,4,63,-1,0,1.698,1,1,0.826218605880039,1,1,1,1,-0.837083202266621,-0.61760676358915
12,2,4,64,1,1,0.983,-1,-1,1.43933251146714,1,1,1,1,0.826218605880039,-0.837083202266621
12,2,4,65,1,1,0.775,1,1,-0.503697275885117,-1,1,-1,1,1.43933251146714,0.826218605880039
12,2,4,66,1,1,1.224,1,1,-1.34883094424422,1,-1,1,-1,-0.503697275885117,1.43933251146714
12,2,4,67,-1,0,1.287,1,1,0.275759280729144,1,1,1,1,-1.34883094424422,-0.503697275885117
12,2,4,68,-1,0,1.1,-1,-1,0.454172489383065,1,1,1,1,0.275759280729144,-1.34883094424422
12,2,4,69,1,1,0.742,-1,-1,-0.103940385300181,-1,1,-1,1,0.454172489383065,0.275759280729144
12,2,4,70,1,1,1.045,1,1,-1.50351262847612,-1,-1,-1,-1,-0.103940385300181,0.454172489383065
12,2,4,71,-1,1,1.489,1,1,-0.286276464531734,1,-1,1,-1,-1.50351262847612,-0.103940385300181
12,2,4,72,1,1,0.657,-1,1,0.972425952177017,1,1,1,1,-0.286276464531734,-1.50351262847612
12,2,4,73,1,1,1.842,1,1,-1.93600502952702,1,1,-1,1,0.972425952177017,-0.286276464531734
12,2,4,74,1,1,0.956,1,1,1.72869415224528,1,1,1,-1,-1.93600502952702,0.972425952177017
12,2,4,75,-1,1,0.894,1,1,-0.602702028150364,1,1,1,1,1.72869415224528,-1.93600502952702
12,2,4,76,1,1,0.984,-1,1,-0.84105723755401,1,1,1,1,-0.602702028150364,1.72869415224528
12,2,4,77,-1,0,1.071,1,1,-0.500082863581513,1,1,-1,1,-0.84105723755401,-0.602702028150364
12,2,4,78,-1,0,1.312,-1,-1,-0.198914667906801,1,1,1,-1,-0.500082863581513,-0.84105723755401
12,2,4,79,1,1,0.836,-1,-1,0.522561943744349,-1,1,-1,1,-0.198914667906801,-0.500082863581513
12,2,5,0,-1,0,2.042,1,1,-1.07950140237689,-1,-1,-1,-1,0.522561943744349,-0.198914667906801
12,2,5,1,-1,0,2.154,-1,-1,1.79502081211241,1,-1,1,-1,-1.07950140237689,0.522561943744349
12,2,5,2,-1,0,1.32,-1,-1,1.96641236197221,-1,1,-1,1,1.79502081211241,-1.07950140237689
12,2,5,3,1,1,1.646,-1,-1,0.394605339296308,-1,-1,-1,-1,1.96641236197221,1.79502081211241
12,2,5,4,1,1,1.082,1,1,1.10305375187374,-1,-1,-1,-1,0.394605339296308,1.96641236197221
12,2,5,5,-1,0,0.928,1,1,-0.243562596235814,1,-1,1,-1,1.10305375187374,0.394605339296308
12,2,5,6,1,1,0.87,-1,-1,-0.7363735077694,1,1,1,1,-0.243562596235814,1.10305375187374
12,2,5,7,1,1,0.691,1,1,-0.943527212543354,-1,1,-1,1,-0.7363735077694,-0.243562596235814
12,2,5,8,1,1,0.84,1,1,-1.68290823438386,1,-1,1,-1,-0.943527212543354,-0.7363735077694
12,2,5,9,-1,0,1.556,1,1,-1.05616222146798,1,1,1,1,-1.68290823438386,-0.943527212543354
12,2,5,10,-1,1,1.14,-1,-1,0.922569513939113,1,1,1,1,-1.05616222146798,-1.68290823438386
12,2,5,11,-1,0,1.347,-1,1,-0.0759578573230231,-1,1,-1,1,0.922569513939113,-1.05616222146798
12,2,5,12,-1,1,1.228,-1,-1,0.459597245786409,1,-1,-1,-1,-0.0759578573230231,0.922569513939113
12,2,5,13,-1,1,0.752,-1,1,0.16271592122368,-1,1,-1,-1,0.459597245786409,-0.0759578573230231
12,2,5,14,-1,0,1.138,-1,1,-1.41137306260185,1,-1,-1,-1,0.16271592122368,0.459597245786409
12,2,5,15,1,1,0.75,-1,-1,-0.0815939753386547,1,1,-1,-1,-1.41137306260185,0.16271592122368
12,2,5,16,1,1,0.722,1,1,-1.41992105270095,-1,1,-1,-1,-0.0815939753386547,-1.41137306260185
12,2,5,17,-1,0,1.197,1,1,-1.54204653732126,1,-1,1,-1,-1.41992105270095,-0.0815939753386547
12,2,5,18,1,1,0.779,-1,-1,0.0806472691359942,1,1,1,1,-1.54204653732126,-1.41992105270095
12,2,5,19,-1,1,0.839,1,1,-1.29814937538394,-1,1,-1,1,0.0806472691359942,-1.54204653732126
12,2,5,20,1,1,0.774,-1,1,-1.05998565060999,1,-1,1,-1,-1.29814937538394,0.0806472691359942
12,2,5,21,-1,1,1.226,1,1,-1.31881762699832,1,1,-1,1,-1.05998565060999,-1.29814937538394
12,2,5,22,1,1,1.049,-1,1,0.157484023756936,1,1,1,-1,-1.31881762699832,-1.05998565060999
12,2,5,23,1,1,0.718,1,1,-0.342981483975551,1,1,-1,1,0.157484023756936,-1.31881762699832
12,2,5,24,1,1,1.255,1,1,-1.55987862977015,1,1,1,-1,-0.342981483975551,0.157484023756936
12,2,5,25,1,1,0.72,1,1,0.232524348469358,1,1,1,1,-1.55987862977015,-0.342981483975551
12,2,5,26,1,1,0.779,1,1,-1.55095020013225,1,1,1,1,0.232524348469358,-1.55987862977015
12,2,5,27,-1,0,1.315,1,1,-1.29814937538394,1,1,1,1,-1.55095020013225,0.232524348469358
12,2,5,28,-1,0,1.172,-1,-1,0.382424040481918,1,1,1,1,-1.29814937538394,-1.55095020013225
12,2,5,29,-1,1,0.987,-1,-1,0.0128995370671599,-1,1,-1,1,0.382424040481918,-1.29814937538394
12,2,5,30,1,1,0.988,-1,1,-0.538528819776634,-1,-1,-1,-1,0.0128995370671599,0.382424040481918
12,2,5,31,-1,1,1.386,1,1,-0.535278421134123,1,-1,-1,-1,-0.538528819776634,0.0128995370671599
12,2,5,32,-1,0,1.199,-1,1,0.551210465755324,1,1,1,-1,-0.535278421134123,-0.538528819776634
12,2,5,33,1,1,0.838,-1,-1,0.0860058152639907,1,1,-1,1,0.551210465755324,-0.535278421134123
12,2,5,34,-1,0,0.989,1,1,-1.06381363959702,-1,1,-1,-1,0.0860058152639907,0.551210465755324
12,2,5,35,-1,0,1.352,-1,-1,-0.532031310705266,1,-1,1,-1,-1.06381363959702,0.0860058152639907
12,2,5,36,1,1,0.839,-1,-1,0.471489695053016,-1,1,-1,1,-0.532031310705266,-1.06381363959702
12,2,5,37,-1,1,1.435,1,1,-1.05998565060999,-1,-1,-1,-1,0.471489695053016,-0.532031310705266
12,2,5,38,-1,1,1.051,-1,1,0.662727283278572,1,-1,1,-1,-1.05998565060999,0.471489695053016
12,2,5,39,-1,1,1.345,-1,1,-0.336867637583862,1,1,-1,1,0.662727283278572,-1.05998565060999
12,2,5,40,1,1,0.928,-1,1,0.454827901097342,1,1,-1,-1,-0.336867637583862,0.662727283278572
12,2,5,41,1,1,0.75,1,1,-0.7363735077694,1,1,-1,-1,0.454827901097342,-0.336867637583862
12,2,5,42,1,1,0.985,1,1,-1.41992105270095,1,1,1,-1,-0.7363735077694,0.454827901097342
12,2,5,43,1,1,1.437,1,1,-0.545039508388616,1,1,1,1,-1.41992105270095,-0.7363735077694
12,2,5,44,-1,0,1.346,1,1,0.667197713507036,1,1,1,1,-0.545039508388616,-1.41992105270095
12,2,5,45,-1,0,1.107,-1,-1,0.457213459278638,1,1,1,1,0.667197713507036,-0.545039508388616
12,2,5,46,-1,0,1.105,-1,-1,-0.170243547590953,-1,1,-1,1,0.457213459278638,0.667197713507036
12,2,5,47,1,1,1.134,-1,-1,-0.176047831966814,-1,-1,-1,-1,-0.170243547590953,0.457213459278638
12,2,5,48,1,1,1.195,1,1,-0.0928959883721261,-1,-1,-1,-1,-0.176047831966814,-0.170243547590953
12,2,5,49,1,1,1.38,1,1,0.0752797622243466,1,-1,1,-1,-0.0928959883721261,-0.176047831966814
12,2,5,50,1,0,1.437,1,1,0.537285201461909,1,1,1,1,0.0752797622243466,-0.0928959883721261
12,2,5,51,1,1,1.289,1,-1,0.667197713507036,1,1,1,1,0.537285201461909,0.0752797622243466
12,2,5,52,-1,0,1.195,1,1,0.318325153046974,-1,1,1,1,0.667197713507036,0.537285201461909
12,2,5,53,1,1,1.051,-1,-1,0.0752797622243466,1,-1,1,1,0.318325153046974,0.667197713507036
12,2,5,54,1,1,1.644,1,1,-0.336867637583862,-1,1,-1,1,0.0752797622243466,0.318325153046974
12,2,5,55,1,0,1.819,1,1,1.09915129742927,1,-1,1,-1,-0.336867637583862,0.0752797622243466
12,2,5,56,-1,0,1.853,1,-1,1.42383414384002,1,1,1,1,1.09915129742927,-0.336867637583862
12,2,5,57,1,1,2.326,-1,-1,1.48327599788703,-1,1,1,1,1.42383414384002,1.09915129742927
12,2,5,58,1,1,1.526,1,1,2.21299792443007,-1,-1,-1,1,1.48327599788703,1.42383414384002
12,2,5,59,-1,0,1.173,1,1,0.860080160940967,1,-1,1,-1,2.21299792443007,1.48327599788703
12,2,5,60,1,1,1.587,-1,-1,0.0156370795658815,1,1,1,1,0.860080160940967,2.21299792443007
12,2,5,61,1,0,0.719,1,1,0.985888665549707,-1,1,-1,1,0.0156370795658815,0.860080160940967
12,2,5,62,1,1,0.808,1,-1,-1.55541131048927,1,-1,1,-1,0.985888665549707,0.0156370795658815
12,2,5,63,-1,0,0.957,1,1,-1.18082909053237,-1,1,1,1,-1.55541131048927,0.985888665549707
12,2,5,64,-1,0,1.41,-1,-1,-0.637603610621158,1,-1,1,1,-1.18082909053237,-1.55541131048927
12,2,5,65,-1,0,1.255,-1,-1,0.606315139065453,-1,1,-1,1,-0.637603610621158,-1.18082909053237
12,2,5,66,-1,0,1.47,-1,-1,0.232524348469358,-1,-1,-1,-1,0.606315139065453,-0.637603610621158
12,2,5,67,-1,0,2.045,-1,-1,0.740074842497399,-1,-1,-1,-1,0.232524348469358,0.606315139065453
12,2,5,68,1,0,1.169,-1,-1,1.79973297599056,-1,-1,-1,-1,0.740074842497399,0.232524348469358
12,2,5,69,-1,0,1.349,1,-1,0.00467287288364324,-1,-1,-1,-1,1.79973297599056,0.740074842497399
12,2,5,70,1,0,2.762,-1,-1,0.464359514293815,-1,-1,1,-1,0.00467287288364324,1.79973297599056
12,2,5,71,-1,0,1.077,1,-1,2.76445218470544,-1,-1,-1,1,0.464359514293815,0.00467287288364324
12,2,5,72,-1,0,1.949,-1,-1,-0.258429544469047,-1,-1,1,-1,2.76445218470544,0.464359514293815
12,2,5,73,-1,0,1.111,-1,-1,1.64540291795637,-1,-1,-1,1,-0.258429544469047,2.76445218470544
12,2,5,74,1,0,1.023,-1,-1,-0.158666372243967,-1,-1,-1,-1,1.64540291795637,-0.258429544469047
12,2,5,75,1,1,0.899,1,-1,-0.423539745190803,-1,-1,-1,-1,-0.158666372243967,1.64540291795637
12,2,5,76,-1,0,0.929,1,1,-0.838279475890309,-1,-1,1,-1,-0.423539745190803,-0.158666372243967
12,2,5,77,-1,0,2.251,-1,-1,-0.732916567871234,1,-1,1,1,-0.838279475890309,-0.423539745190803
12,2,5,78,1,1,1.261,-1,-1,2.1077961858479,-1,1,-1,1,-0.732916567871234,-0.838279475890309
12,2,5,79,1,1,1.019,1,1,0.247833288707013,-1,-1,-1,-1,2.1077961858479,-0.732916567871234
12,2,6,0,1,0,1.527,1,1,-0.436114759845635,1,-1,1,-1,0.247833288707013,2.1077961858479
12,2,6,1,-1,0,1.948,1,-1,0.69468941494573,1,1,1,1,-0.436114759845635,0.247833288707013
12,2,6,2,1,1,1.02,-1,-1,1.38541643005269,-1,1,1,1,0.69468941494573,-0.436114759845635
12,2,6,3,1,1,0.933,1,1,-0.449918765582098,-1,-1,-1,1,1.38541643005269,0.69468941494573
12,2,6,4,1,1,0.994,1,1,-0.702816681977319,1,-1,1,-1,-0.449918765582098,1.38541643005269
12,2,6,5,1,1,0.962,1,1,-0.523163891488698,1,1,1,1,-0.702816681977319,-0.449918765582098
12,2,6,6,-1,0,1.353,1,1,-0.61598795968489,1,1,1,1,-0.523163891488698,-0.702816681977319
12,2,6,7,-1,0,1.381,-1,-1,0.351505649499913,1,1,1,1,-0.61598795968489,-0.523163891488698
12,2,6,8,-1,0,1.738,-1,-1,0.409610906409446,-1,1,-1,1,0.351505649499913,-0.61598795968489
12,2,6,9,1,1,1.348,-1,-1,1.06184122839026,-1,-1,-1,-1,0.409610906409446,0.351505649499913
12,2,6,10,1,1,1.203,1,1,0.341003295899683,-1,-1,-1,-1,1.06184122839026,0.409610906409446
12,2,6,11,-1,0,2.287,1,1,0.0181786885864894,1,-1,1,-1,0.341003295899683,1.06184122839026
12,2,6,12,1,1,0.927,-1,-1,1.84052726856998,1,1,1,1,0.0181786885864894,0.341003295899683
12,2,6,13,1,1,1.052,1,1,-0.721117922664778,-1,1,-1,1,1.84052726856998,0.0181786885864894
12,2,6,14,-1,0,1.17,1,1,-0.362292262652549,1,-1,1,-1,-0.721117922664778,1.84052726856998
12,2,6,15,1,1,0.868,-1,-1,-0.0607227497111826,1,1,1,1,-0.362292262652549,-0.721117922664778
12,2,6,16,-1,1,1.564,1,1,-0.907663412135899,-1,1,-1,1,-0.0607227497111826,-0.362292262652549
12,2,6,17,1,1,1.056,-1,1,0.762604176966608,1,-1,1,-1,-0.907663412135899,-0.0607227497111826
12,2,6,18,1,1,0.632,1,1,-0.351526851374461,1,1,-1,1,0.762604176966608,-0.907663412135899
12,2,6,19,1,1,1.259,1,1,-1.80774934152322,1,1,1,-1,-0.351526851374461,0.762604176966608
12,2,6,20,-1,0,1.233,1,1,0.147245806422096,1,1,1,1,-1.80774934152322,-0.351526851374461
12,2,6,21,-1,0,1.681,-1,-1,0.0880512474420364,1,1,1,1,0.147245806422096,-1.80774934152322
12,2,6,22,1,1,0.842,-1,-1,0.967248725749116,-1,1,-1,1,0.0880512474420364,0.147245806422096
12,2,6,23,1,1,0.69,1,1,-0.99393174950799,-1,-1,-1,-1,0.967248725749116,0.0880512474420364
12,2,6,24,-1,0,1.2,1,1,-1.55868237043503,1,-1,1,-1,-0.99393174950799,0.967248725749116
12,2,6,25,-1,0,1.082,-1,-1,0.0110958323045774,1,1,1,1,-1.55868237043503,-0.99393174950799
12,2,6,26,1,1,0.873,-1,-1,-0.282530237511571,-1,1,-1,1,0.0110958323045774,-1.55868237043503
12,2,6,27,1,1,0.901,1,1,-0.891369958568608,-1,-1,-1,-1,-0.282530237511571,0.0110958323045774
12,2,6,28,-1,0,1.114,1,1,-0.801816739068013,1,-1,1,-1,-0.891369958568608,-0.282530237511571
12,2,6,29,1,1,0.693,-1,-1,-0.19985240072536,1,1,1,1,-0.801816739068013,-0.891369958568608
12,2,6,30,-1,0,1.087,1,1,-1.54637570268482,-1,1,-1,1,-0.19985240072536,-0.801816739068013
12,2,6,31,-1,0,1.35,-1,-1,-0.269451918046975,1,-1,1,-1,-1.54637570268482,-0.19985240072536
12,2,6,32,-1,0,1.112,-1,-1,0.345208904478998,-1,1,-1,1,-0.269451918046975,-1.54637570268482
12,2,6,33,-1,0,1.442,-1,-1,-0.204949765020884,-1,-1,-1,-1,0.345208904478998,-0.269451918046975
12,2,6,34,-1,0,1.086,-1,-1,0.532221299138753,-1,-1,-1,-1,-0.204949765020884,0.345208904478998
12,2,6,35,-1,0,1.228,-1,-1,-0.27206276265572,-1,-1,-1,-1,0.532221299138753,-0.204949765020884
12,2,6,36,1,1,0.751,-1,-1,0.0765246876280133,-1,-1,-1,-1,-0.27206276265572,0.532221299138753
12,2,6,37,-1,0,1.497,1,1,-1.31837549824158,-1,-1,-1,-1,0.0765246876280133,-0.27206276265572
12,2,6,38,1,1,0.875,-1,-1,0.638404186100574,1,-1,1,-1,-1.31837549824158,0.0765246876280133
12,2,6,39,1,1,0.81,1,1,-0.884878691509113,-1,1,-1,1,0.638404186100574,-1.31837549824158
12,2,6,40,-1,0,0.934,1,1,-1.10384118623005,1,-1,1,-1,-0.884878691509113,0.638404186100574
12,2,6,41,1,1,1.082,-1,-1,-0.699777921679064,1,1,1,1,-1.10384118623005,-0.884878691509113
12,2,6,42,1,1,0.662,1,1,-0.282530237511571,-1,1,-1,1,-0.699777921679064,-1.10384118623005
12,2,6,43,1,1,0.691,1,1,-1.67619489647928,1,-1,1,-1,-0.282530237511571,-0.699777921679064
12,2,6,44,1,1,0.631,1,1,-1.55457421263206,1,1,1,1,-1.67619489647928,-0.282530237511571
12,2,6,45,-1,0,1.562,1,1,-1.81224131786513,1,1,1,1,-1.55457421263206,-1.67619489647928
12,2,6,46,-1,0,1.083,-1,-1,0.75897438444683,1,1,1,1,-1.81224131786513,-1.55457421263206
12,2,6,47,-1,0,0.988,-1,-1,-0.2799097454387,-1,1,-1,1,0.75897438444683,-1.81224131786513
12,2,6,48,-1,0,1.228,-1,-1,-0.540338610757241,-1,-1,-1,-1,-0.2799097454387,0.75897438444683
12,2,6,49,1,1,0.993,-1,-1,0.0765246876280133,-1,-1,-1,-1,-0.540338610757241,-0.2799097454387
12,2,6,50,-1,1,0.813,1,1,-0.526019133266902,-1,-1,-1,-1,0.0765246876280133,-0.540338610757241
12,2,6,51,-1,0,0.868,-1,1,-1.09335436294781,1,-1,1,-1,-0.526019133266902,0.0765246876280133
12,2,6,52,-1,0,2.039,-1,-1,-0.907663412135899,1,1,-1,1,-1.09335436294781,-0.526019133266902
12,2,6,53,1,1,1.261,-1,-1,1.51492881711935,-1,1,-1,-1,-0.907663412135899,-1.09335436294781
12,2,6,54,1,1,0.843,1,1,0.151748477950261,-1,-1,-1,-1,1.51492881711935,-0.907663412135899
12,2,6,55,1,1,1.26,1,1,-0.990564766955839,1,-1,1,-1,0.151748477950261,1.51492881711935
12,2,6,56,1,1,0.96,1,1,0.149498035573481,1,1,1,1,-0.990564766955839,0.151748477950261
12,2,6,57,-1,0,1.857,1,1,-0.621891567366509,1,1,1,1,0.149498035573481,-0.990564766955839
12,2,6,58,1,1,0.66,-1,-1,1.24970692299235,1,1,1,1,-0.621891567366509,0.149498035573481
12,2,6,59,-1,0,2.277,1,1,-1.68477790595372,-1,1,-1,1,1.24970692299235,-0.621891567366509
12,2,6,60,-1,0,1.804,-1,-1,1.82809656301975,1,-1,1,-1,-1.68477790595372,1.24970692299235
12,2,6,61,-1,0,1.857,-1,-1,1.16756834053788,-1,1,-1,1,1.82809656301975,-1.68477790595372
12,2,6,62,1,0,1.35,-1,-1,1.24970692299235,-1,-1,-1,-1,1.16756834053788,1.82809656301975
12,2,6,63,1,0,0.933,1,-1,0.345208904478998,-1,-1,-1,-1,1.24970692299235,1.16756834053788
12,2,6,64,1,1,2.011,1,-1,-0.702816681977319,-1,-1,1,-1,0.345208904478998,1.24970692299235
12,2,6,65,1,1,0.932,1,1,1.47570492843224,-1,-1,1,1,-0.702816681977319,0.345208904478998
12,2,6,66,-1,1,2.695,1,1,-0.70585870100038,1,-1,1,1,1.47570492843224,-0.702816681977319
12,2,6,67,-1,0,2.162,-1,1,2.30618937304015,1,1,1,1,-0.70585870100038,1.47570492843224
12,2,6,68,1,0,2.814,-1,-1,1.68108530164931,1,1,-1,1,2.30618937304015,-0.70585870100038
12,2,6,69,-1,0,1.862,1,-1,2.42875888887905,-1,1,-1,-1,1.68108530164931,2.30618937304015
12,2,6,70,-1,0,1.317,-1,-1,1.25733446850537,-1,-1,1,-1,2.42875888887905,1.68108530164931
12,2,6,71,1,1,1.708,-1,-1,0.275006205427554,-1,-1,-1,1,1.25733446850537,2.42875888887905
12,2,6,72,-1,0,1.083,1,1,1.01244910765071,-1,-1,-1,-1,0.275006205427554,1.25733446850537
12,2,6,73,-1,0,1.619,-1,-1,-0.2799097454387,1,-1,1,-1,1.01244910765071,0.275006205427554
12,2,6,74,1,1,1.262,-1,-1,0.860645688793816,-1,1,-1,1,-0.2799097454387,1.01244910765071
12,2,6,75,-1,0,1.889,1,1,0.153997136385217,-1,-1,-1,-1,0.860645688793816,-0.2799097454387
12,2,6,76,-1,0,1.292,-1,-1,1.29817251139059,1,-1,1,-1,0.153997136385217,0.860645688793816
12,2,6,77,-1,0,1.886,-1,-1,0.220641136584227,-1,1,-1,1,1.29817251139059,0.153997136385217
12,2,6,78,1,1,0.902,-1,-1,1.29366387605657,-1,-1,-1,-1,0.220641136584227,1.29817251139059
12,2,6,79,1,1,1.024,1,1,-0.79867011371247,-1,-1,-1,-1,1.29366387605657,0.220641136584227
12,2,7,0,-1,1,2.508,1,1,-0.438816275999632,1,-1,1,-1,-0.79867011371247,1.29366387605657
12,2,7,1,-1,0,1.654,-1,1,1.78410814034024,1,1,1,1,-0.438816275999632,-0.79867011371247
12,2,7,2,-1,0,1.98,-1,-1,0.579592843128919,1,1,-1,1,1.78410814034024,-0.438816275999632
12,2,7,3,1,1,1.112,-1,-1,1.100126864428,-1,1,-1,-1,0.579592843128919,1.78410814034024
12,2,7,4,-1,0,1.052,1,1,-0.569215768719008,-1,-1,-1,-1,1.100126864428,0.579592843128919
12,2,7,5,1,1,0.996,-1,-1,-0.729707503965402,1,-1,1,-1,-0.569215768719008,1.100126864428
12,2,7,6,1,1,1.051,1,1,-0.887983006318984,-1,1,-1,1,-0.729707503965402,-0.569215768719008
12,2,7,7,-1,0,2.127,1,1,-0.732459248502774,1,-1,1,-1,-0.887983006318984,-0.729707503965402
12,2,7,8,1,1,1.413,-1,-1,1.30734394324453,1,1,1,1,-0.732459248502774,-0.887983006318984
12,2,7,9,-1,1,1.056,1,1,0.123926574502453,-1,1,-1,1,1.30734394324453,-0.732459248502774
12,2,7,10,-1,0,2.462,-1,1,-0.718726621097341,1,-1,1,-1,0.123926574502453,1.30734394324453
12,2,7,11,-1,0,1.772,-1,-1,1.73054559614204,1,1,-1,1,-0.718726621097341,0.123926574502453
12,2,7,12,1,1,1.268,-1,-1,0.778987640481535,-1,1,-1,-1,1.73054559614204,-0.718726621097341
12,2,7,13,1,1,0.875,1,1,-0.18936053958176,-1,-1,-1,-1,0.778987640481535,1.73054559614204
12,2,7,14,-1,0,1.293,1,1,-1.26275359161393,1,-1,1,-1,-0.18936053958176,0.778987640481535
12,2,7,15,-1,0,0.904,-1,-1,-0.132867937531916,1,1,1,1,-1.26275359161393,-0.18936053958176
12,2,7,16,-1,0,1.086,-1,-1,-1.16841098400578,-1,1,-1,1,-0.132867937531916,-1.26275359161393
12,2,7,17,1,1,0.783,-1,-1,-0.637672044741883,-1,-1,-1,-1,-1.16841098400578,-0.132867937531916
12,2,7,18,-1,0,1.56,1,1,-1.58419141430556,-1,-1,-1,-1,-0.637672044741883,-1.16841098400578
12,2,7,19,-1,0,1.684,-1,-1,0.410294304089005,1,-1,1,-1,-1.58419141430556,-0.637672044741883
12,2,7,20,1,1,1.175,-1,-1,0.631603695229316,-1,1,-1,1,0.410294304089005,-1.58419141430556
12,2,7,21,-1,0,0.931,1,1,-0.409763160724386,-1,-1,-1,-1,0.631603695229316,0.410294304089005
12,2,7,22,1,1,0.959,-1,-1,-1.08325672132987,1,-1,1,-1,-0.409763160724386,0.631603695229316
12,2,7,23,1,1,1.477,1,1,-0.997518325030564,-1,1,-1,1,-1.08325672132987,-0.409763160724386
12,2,7,24,1,1,0.81,1,1,0.252100738714471,1,-1,1,-1,-0.997518325030564,-1.08325672132987
12,2,7,25,1,1,0.661,1,1,-1.4860986589708,1,1,1,1,0.252100738714471,-0.997518325030564
12,2,7,26,1,1,0.966,1,1,-2.07428221761396,1,1,1,1,-1.4860986589708,0.252100738714471
12,2,7,27,1,1,1.223,1,1,-0.976474892909793,1,1,1,1,-2.07428221761396,-1.4860986589708
12,2,7,28,1,1,1.412,1,1,-0.293912790979877,1,1,1,1,-0.976474892909793,-2.07428221761396
12,2,7,29,1,1,1.681,1,1,0.121878107752846,1,1,1,1,-0.293912790979877,-0.976474892909793
12,2,7,30,1,1,1.354,1,1,0.626444479901711,1,1,1,1,0.121878107752846,-0.293912790979877
