subj_idx,session,block,trial,stimulus,coherence,response,rt,prevstim,prevresp,prev2resp,prev2stim,prev3resp,prev3stim,prevrt
28,1,2,93,81,81,1,0.617632389068604,-1,-1,1,1,-1,-1,0.368642807006836
28,1,2,94,-81,81,0,0.552563190460205,1,1,-1,-1,1,1,0.367632389068604
28,1,2,95,3,3,0,1.15230512619019,-1,-1,1,1,-1,-1,0.302563190460205
28,1,2,96,-0,0,0,0.617227077484131,1,-1,-1,-1,1,1,0.902305126190186
28,1,2,97,-9,9,1,0.517160177230835,-1,-1,-1,1,-1,-1,0.367227077484131
28,1,2,98,0,0,0,0.585094690322876,-1,1,-1,-1,-1,1,0.267160177230835
28,1,2,99,9,9,1,0.600526332855225,1,-1,1,-1,-1,-1,0.335094690322876
28,1,3,4,3,3,1,0.8024001121521,1,1,-1,-1,1,1,0.502626419067383
28,1,3,5,-27,27,0,0.669289588928223,1,1,1,1,-1,-1,0.5524001121521
28,1,3,6,-81,81,0,0.702735185623169,-1,-1,1,1,1,1,0.419289588928223
28,1,3,7,-81,81,0,0.600491046905518,-1,-1,-1,-1,1,1,0.452735185623169
28,1,3,8,-81,81,0,0.617774963378906,-1,-1,-1,-1,-1,-1,0.350491046905518
28,1,3,9,-9,9,0,0.817182302474976,-1,-1,-1,-1,-1,-1,0.367774963378906
28,1,3,10,-27,27,0,0.650994539260864,-1,-1,-1,-1,-1,-1,0.567182302474976
28,1,3,11,-0,0,1,0.701941013336182,-1,-1,-1,-1,-1,-1,0.400994539260864
28,1,3,12,27,27,1,0.685681819915771,-1,1,-1,-1,-1,-1,0.451941013336182
28,1,3,13,27,27,1,0.718284606933594,1,1,1,-1,-1,-1,0.435681819915771
28,1,3,14,-3,3,1,0.618973255157471,1,1,1,1,1,-1,0.468284606933594
28,1,3,15,-9,9,0,0.769436120986938,-1,1,1,1,1,1,0.368973255157471
28,1,3,16,3,3,0,1.16951990127563,-1,-1,1,-1,1,1,0.519436120986938
28,1,3,17,3,3,1,0.700996160507202,1,-1,-1,-1,1,-1,0.919519901275635
28,1,3,18,9,9,1,0.635814189910889,1,1,-1,1,-1,-1,0.450996160507202
28,1,3,19,9,9,1,0.618861675262451,1,1,1,1,-1,1,0.385814189910889
28,1,3,20,-0,0,0,0.636142730712891,1,1,1,1,1,1,0.368861675262451
28,1,3,21,9,9,1,0.60094952583313,-1,-1,1,1,1,1,0.386142730712891
28,1,3,22,81,81,1,0.817834615707397,1,1,-1,-1,1,1,0.35094952583313
28,1,3,23,3,3,1,1.08573913574219,1,1,1,1,-1,-1,0.567834615707397
28,1,3,24,-27,27,0,0.769394397735596,1,1,1,1,1,1,0.835739135742188
28,1,3,25,-3,3,1,0.818413734436035,-1,-1,1,1,1,1,0.519394397735596
28,1,3,26,-9,9,0,0.602060794830322,-1,1,-1,-1,1,1,0.568413734436035
28,1,3,27,-9,9,0,0.835855722427368,-1,-1,1,-1,-1,-1,0.352060794830322
28,1,3,28,81,81,1,0.717159032821655,-1,-1,-1,-1,1,-1,0.585855722427368
28,1,3,29,0,0,1,0.867644071578979,1,1,-1,-1,-1,-1,0.467159032821655
28,1,3,30,81,81,1,0.602451086044312,1,1,1,1,-1,-1,0.617644071578979
28,1,3,31,-3,3,0,1.00233268737793,1,1,1,1,1,1,0.352451086044312
28,1,3,32,-3,3,1,0.785274982452393,-1,-1,1,1,1,1,0.75233268737793
28,1,3,33,0,0,1,0.83521842956543,-1,1,-1,-1,1,1,0.535274982452393
28,1,3,34,-0,0,0,1.00237488746643,1,1,1,-1,-1,-1,0.58521842956543
28,1,3,35,9,9,1,0.667150974273682,-1,-1,1,1,1,-1,0.752374887466431
28,1,3,36,81,81,1,0.636008977890015,1,1,-1,-1,1,1,0.417150974273682
28,1,3,37,-9,9,0,1.06915974617004,1,1,1,1,-1,-1,0.386008977890015
28,1,3,38,27,27,1,0.651015520095825,-1,-1,1,1,1,1,0.819159746170044
28,1,3,39,-27,27,0,0.617882490158081,1,1,-1,-1,1,1,0.401015520095825
28,1,3,40,3,3,1,0.650512933731079,-1,-1,1,1,-1,-1,0.367882490158081
28,1,3,41,81,81,1,0.683840036392212,1,1,-1,-1,1,1,0.400512933731079
28,1,3,42,-27,27,0,1.13428831100464,1,1,1,1,-1,-1,0.433840036392212
28,1,3,43,27,27,1,0.650608777999878,-1,-1,1,1,1,1,0.884288311004639
28,1,3,44,-81,81,0,0.685527801513672,1,1,-1,-1,1,1,0.400608777999878
28,1,3,45,-3,3,1,0.718549013137817,-1,-1,1,1,-1,-1,0.435527801513672
28,1,3,46,-81,81,0,0.702626943588257,-1,1,-1,-1,1,1,0.468549013137817
28,1,3,47,-9,9,0,0.852653980255127,-1,-1,1,-1,-1,-1,0.452626943588257
28,1,3,48,-3,3,1,0.685257196426392,-1,-1,-1,-1,1,-1,0.602653980255127
28,1,3,49,-0,0,0,1.05191206932068,-1,1,-1,-1,-1,-1,0.435257196426392
28,1,3,50,-27,27,0,0.669271945953369,-1,-1,1,-1,-1,-1,0.801912069320679
28,1,3,51,-3,3,0,0.802551984786987,-1,-1,-1,-1,1,-1,0.419271945953369
28,1,3,52,3,3,0,0.869037866592407,-1,-1,-1,-1,-1,-1,0.552551984786987
28,1,3,53,-3,3,1,0.80187201499939,1,-1,-1,-1,-1,-1,0.619037866592407
28,1,3,54,-3,3,1,0.834344863891602,-1,1,-1,1,-1,-1,0.55187201499939
28,1,3,55,27,27,1,0.717220306396484,-1,1,1,-1,-1,1,0.584344863891602
28,1,3,56,-81,81,0,0.735377788543701,1,1,1,-1,1,-1,0.467220306396484
28,1,3,57,3,3,1,0.702540159225464,-1,-1,1,1,1,-1,0.485377788543701
28,1,3,58,9,9,1,0.651828050613403,1,1,-1,-1,1,1,0.452540159225464
28,1,3,59,-81,81,0,0.618399381637573,1,1,1,1,-1,-1,0.401828050613403
28,1,3,60,81,81,1,0.700491189956665,-1,-1,1,1,1,1,0.368399381637573
28,1,3,61,-9,9,0,0.567647218704224,1,1,-1,-1,1,1,0.450491189956665
28,1,3,62,3,3,0,1.10244870185852,-1,-1,1,1,-1,-1,0.317647218704224
28,1,3,63,9,9,1,0.684301853179932,1,-1,-1,-1,1,1,0.852448701858521
28,1,3,64,-9,9,0,0.600939989089966,1,1,-1,1,-1,-1,0.434301853179932
28,1,3,65,27,27,1,0.80256199836731,-1,-1,1,1,-1,1,0.350939989089966
28,1,3,66,-0,0,0,0.550506114959717,1,1,-1,-1,1,1,0.55256199836731
28,1,3,67,81,81,1,0.735591173171997,-1,-1,1,1,-1,-1,0.300506114959717
28,1,3,68,-3,3,1,1.00224304199219,1,1,-1,-1,1,1,0.485591173171997
28,1,3,69,-27,27,0,0.650949239730835,-1,1,1,1,-1,-1,0.752243041992188
28,1,3,70,9,9,1,0.683853149414062,-1,-1,1,-1,1,1,0.400949239730835
28,1,3,71,-0,0,0,0.717617988586426,1,1,-1,-1,1,-1,0.433853149414062
28,1,3,72,-27,27,0,0.633837223052979,-1,-1,1,1,-1,-1,0.467617988586426
28,1,3,73,-27,27,0,0.567160844802856,-1,-1,-1,-1,1,1,0.383837223052979
28,1,3,74,0,0,0,0.634265184402466,-1,-1,-1,-1,-1,-1,0.317160844802856
28,1,3,75,-3,3,0,1.03587031364441,1,-1,-1,-1,-1,-1,0.384265184402466
28,1,3,76,-9,9,0,0.667886257171631,-1,-1,-1,1,-1,-1,0.785870313644409
28,1,3,77,-3,3,0,0.684325218200684,-1,-1,-1,-1,-1,1,0.417886257171631
28,1,3,78,81,81,1,0.735290765762329,-1,-1,-1,-1,-1,-1,0.434325218200684
28,1,3,79,27,27,1,0.583870887756348,1,1,-1,-1,-1,-1,0.485290765762329
28,1,3,80,27,27,1,0.669281959533691,1,1,1,1,-1,-1,0.333870887756348
28,1,3,81,9,9,1,0.617178916931152,1,1,1,1,1,1,0.419281959533691
28,1,3,82,9,9,1,0.63430118560791,1,1,1,1,1,1,0.367178916931152
28,1,3,83,-9,9,1,0.634487867355347,1,1,1,1,1,1,0.38430118560791
28,1,3,84,-81,81,0,0.619032144546509,-1,1,1,1,1,1,0.384487867355347
28,1,3,85,-27,27,0,0.668823003768921,-1,-1,1,-1,1,1,0.369032144546509
28,1,3,86,0,0,1,0.718823194503784,-1,-1,-1,-1,1,-1,0.418823003768921
28,1,3,87,81,81,1,0.651020288467407,1,1,-1,-1,-1,-1,0.468823194503784
28,1,3,88,-81,81,0,0.668601751327515,1,1,1,1,-1,-1,0.401020288467407
28,1,3,89,-3,3,1,0.668636560440063,-1,-1,1,1,1,1,0.418601751327515
28,1,3,90,-81,81,0,0.583817720413208,-1,1,-1,-1,1,1,0.418636560440063
28,1,3,91,9,9,1,0.668470859527588,-1,-1,1,-1,-1,-1,0.333817720413208
28,1,3,92,-27,27,0,0.635079145431519,1,1,-1,-1,1,-1,0.418470859527588
28,1,3,93,-27,27,0,0.567646265029907,-1,-1,1,1,-1,-1,0.385079145431519
28,1,3,94,81,81,1,0.90052318572998,-1,-1,-1,-1,1,1,0.317646265029907
28,1,3,95,27,27,1,0.61847996711731,1,1,-1,-1,-1,-1,0.65052318572998
28,1,3,96,9,9,1,0.819095611572266,1,1,1,1,-1,-1,0.36847996711731
28,1,3,97,0,0,1,0.802138328552246,1,1,1,1,1,1,0.569095611572266
28,1,3,98,-27,27,0,0.602652072906494,1,1,1,1,1,1,0.552138328552246
28,1,3,99,9,9,1,0.71851634979248,-1,-1,1,1,1,1,0.352652072906494
28,1,4,4,-81,81,0,0.750545024871826,-1,-1,-1,-1,-1,-1,0.71940016746521
28,1,4,5,-81,81,0,0.602104902267456,-1,-1,-1,-1,-1,-1,0.500545024871826
28,1,4,6,-27,27,0,0.585199594497681,-1,-1,-1,-1,-1,-1,0.352104902267456
28,1,4,7,9,9,1,0.685919761657715,-1,-1,-1,-1,-1,-1,0.335199594497681
28,1,4,8,81,81,1,0.651022434234619,1,1,-1,-1,-1,-1,0.435919761657715
28,1,4,9,9,9,1,0.651277542114258,1,1,1,1,-1,-1,0.401022434234619
28,1,4,10,0,0,1,0.685149908065796,1,1,1,1,1,1,0.401277542114258
28,1,4,11,81,81,1,0.568085908889771,1,1,1,1,1,1,0.435149908065796
28,1,4,12,-81,81,0,0.585773468017578,1,1,1,1,1,1,0.318085908889771
28,1,4,13,-9,9,0,0.586589336395264,-1,-1,1,1,1,1,0.335773468017578
28,1,4,14,-3,3,1,0.769382953643799,-1,-1,-1,-1,1,1,0.336589336395264
28,1,4,15,27,27,1,0.584323167800903,-1,1,-1,-1,-1,-1,0.519382953643799
28,1,4,16,-27,27,0,0.55222225189209,1,1,1,-1,-1,-1,0.334323167800903
28,1,4,17,-81,81,0,0.618746280670166,-1,-1,1,1,1,-1,0.30222225189209
28,1,4,18,-27,27,0,0.701724767684937,-1,-1,-1,-1,1,1,0.368746280670166
28,1,4,19,27,27,1,0.567826986312866,-1,-1,-1,-1,-1,-1,0.451724767684937
28,1,4,20,9,9,1,0.651918411254883,1,1,-1,-1,-1,-1,0.317826986312866
28,1,4,21,3,3,1,0.65229606628418,1,1,1,1,-1,-1,0.401918411254883
28,1,4,22,3,3,1,0.667157411575317,1,1,1,1,1,1,0.40229606628418
28,1,4,23,-27,27,0,1.03603148460388,1,1,1,1,1,1,0.417157411575317
28,1,4,24,-3,3,0,0.836095094680786,-1,-1,1,1,1,1,0.786031484603882
28,1,4,25,-81,81,0,0.851944208145142,-1,-1,-1,-1,1,1,0.586095094680786
28,1,4,26,81,81,1,0.652037143707275,-1,-1,-1,-1,-1,-1,0.601944208145142
28,1,4,27,-3,3,0,0.917198657989502,1,1,-1,-1,-1,-1,0.402037143707275
28,1,4,28,81,81,1,0.651118993759155,-1,-1,1,1,-1,-1,0.667198657989502
28,1,4,29,-0,0,1,0.719663143157959,1,1,-1,-1,1,1,0.401118993759155
28,1,4,30,-27,27,0,0.602683067321777,-1,1,1,1,-1,-1,0.469663143157959
28,1,4,31,-81,81,0,0.635896444320679,-1,-1,1,-1,1,1,0.352683067321777
28,1,4,32,-9,9,0,0.852388858795166,-1,-1,-1,-1,1,-1,0.385896444320679
28,1,4,33,81,81,1,0.63590407371521,-1,-1,-1,-1,-1,-1,0.602388858795166
28,1,4,34,-9,9,0,0.669286012649536,1,1,-1,-1,-1,-1,0.38590407371521
28,1,4,35,27,27,1,0.65244722366333,-1,-1,1,1,-1,-1,0.419286012649536
28,1,4,36,-81,81,0,0.602622032165527,1,1,-1,-1,1,1,0.40244722366333
28,1,4,37,-81,81,0,0.53537130355835,-1,-1,1,1,-1,-1,0.352622032165527
28,1,4,38,-81,81,0,0.552638053894043,-1,-1,-1,-1,1,1,0.28537130355835
28,1,4,39,3,3,1,0.617218971252441,-1,-1,-1,-1,-1,-1,0.302638053894043
28,1,4,40,3,3,1,0.635479688644409,1,1,-1,-1,-1,-1,0.367218971252441
28,1,4,41,27,27,1,0.600499391555786,1,1,1,1,-1,-1,0.385479688644409
28,1,4,42,3,3,1,0.585633277893066,1,1,1,1,1,1,0.350499391555786
28,1,4,43,9,9,0,0.784293174743652,1,1,1,1,1,1,0.335633277893066
28,1,4,44,-81,81,0,0.567692518234253,1,-1,1,1,1,1,0.534293174743652
28,1,4,45,9,9,1,0.550954103469849,-1,-1,-1,1,1,1,0.317692518234253
28,1,4,46,-3,3,0,0.602413654327393,1,1,-1,-1,-1,1,0.300954103469849
28,1,4,47,-9,9,0,0.585808753967285,-1,-1,1,1,-1,-1,0.352413654327393
28,1,4,48,27,27,1,0.617199897766113,-1,-1,-1,-1,1,1,0.335808753967285
28,1,4,49,27,27,1,0.733872890472412,1,1,-1,-1,-1,-1,0.367199897766113
28,1,4,50,-9,9,0,0.619403839111328,1,1,1,1,-1,-1,0.483872890472412
28,1,4,51,0,0,0,0.586057662963867,-1,-1,1,1,1,1,0.369403839111328
28,1,4,52,9,9,1,0.584277153015137,1,-1,-1,-1,1,1,0.336057662963867
28,1,4,53,27,27,1,0.535701990127563,1,1,-1,1,-1,-1,0.334277153015137
28,1,4,54,-9,9,0,0.500961780548096,1,1,1,1,-1,1,0.285701990127563
28,1,4,55,27,27,1,0.567786693572998,-1,-1,1,1,1,1,0.250961780548096
28,1,4,56,9,9,1,0.650965690612793,1,1,-1,-1,1,1,0.317786693572998
28,1,4,57,9,9,1,0.601913928985596,1,1,1,1,-1,-1,0.400965690612793
28,1,4,58,3,3,1,0.668985605239868,1,1,1,1,1,1,0.351913928985596
28,1,4,59,3,3,1,0.583831310272217,1,1,1,1,1,1,0.418985605239868
28,1,4,60,9,9,1,0.602235794067383,1,1,1,1,1,1,0.333831310272217
28,1,4,61,-3,3,1,0.65184473991394,1,1,1,1,1,1,0.352235794067383
28,1,4,62,-9,9,0,0.885376214981079,-1,1,1,1,1,1,0.40184473991394
28,1,4,63,3,3,1,0.702143907546997,-1,-1,1,-1,1,1,0.635376214981079
28,1,4,64,81,81,1,0.585328102111816,1,1,-1,-1,1,-1,0.452143907546997
28,1,4,65,-27,27,0,0.617148399353027,1,1,1,1,-1,-1,0.335328102111816
28,1,4,66,27,27,1,0.686087369918823,-1,-1,1,1,1,1,0.367148399353027
28,1,4,67,3,3,1,0.902693271636963,1,1,-1,-1,1,1,0.436087369918823
28,1,4,68,27,27,1,0.552429914474487,1,1,1,1,-1,-1,0.652693271636963
28,1,4,69,3,3,1,0.652637004852295,1,1,1,1,1,1,0.302429914474487
28,1,4,74,-0,0,1,0.552237987518311,-1,-1,1,1,1,1,0.302460193634033
28,1,4,75,9,9,1,0.617630004882812,-1,1,-1,-1,1,1,0.302237987518311
28,1,4,76,-0,0,1,0.58437967300415,1,1,1,-1,-1,-1,0.367630004882812
28,1,4,77,-9,9,0,0.834305286407471,-1,1,1,1,1,-1,0.33437967300415
28,1,4,78,9,9,1,0.55107307434082,-1,-1,1,-1,1,1,0.584305286407471
28,1,4,79,3,3,1,0.617193222045898,1,1,-1,-1,1,-1,0.30107307434082
28,1,4,80,-0,0,1,0.702550411224365,1,1,1,1,-1,-1,0.367193222045898
28,1,4,81,-0,0,1,0.685882091522217,-1,1,1,1,1,1,0.452550411224365
28,1,4,82,-81,81,0,0.58585786819458,-1,1,1,-1,1,1,0.435882091522217
28,1,4,83,3,3,1,0.50113582611084,-1,-1,1,-1,1,-1,0.33585786819458
28,1,4,84,0,0,0,0.602128744125366,1,1,-1,-1,1,-1,0.25113582611084
28,1,4,85,-3,3,0,0.534312963485718,1,-1,1,1,-1,-1,0.352128744125366
28,1,4,86,-0,0,1,0.617201805114746,-1,-1,-1,1,1,1,0.284312963485718
28,1,4,87,81,81,1,0.585868358612061,-1,1,-1,-1,-1,1,0.367201805114746
28,1,4,88,-81,81,0,0.61933708190918,1,1,1,-1,-1,-1,0.335868358612061
28,1,4,89,9,9,1,0.569250822067261,-1,-1,1,1,1,-1,0.36933708190918
28,1,4,90,-3,3,0,0.685305118560791,1,1,-1,-1,1,1,0.319250822067261
28,1,4,91,-9,9,0,0.667161226272583,-1,-1,1,1,-1,-1,0.435305118560791
28,1,4,92,-27,27,0,0.552012205123901,-1,-1,-1,-1,1,1,0.417161226272583
28,1,4,93,-0,0,1,0.685975551605225,-1,-1,-1,-1,-1,-1,0.302012205123901
28,1,4,94,27,27,1,0.650936841964722,-1,1,-1,-1,-1,-1,0.435975551605225
28,1,4,95,-27,27,0,0.60228419303894,1,1,1,-1,-1,-1,0.400936841964722
28,1,4,96,-81,81,0,0.552616596221924,-1,-1,1,1,1,-1,0.35228419303894
28,1,4,97,-27,27,0,0.601072072982788,-1,-1,-1,-1,1,1,0.302616596221924
28,1,4,98,9,9,1,0.568665981292725,-1,-1,-1,-1,-1,-1,0.351072072982788
28,1,4,99,3,3,1,0.669031858444214,1,1,-1,-1,-1,-1,0.318665981292725
28,1,5,4,-0,0,1,0.750992774963379,-1,1,1,1,1,1,0.385846376419067
28,1,5,5,3,3,0,1.08550643920898,-1,1,1,-1,1,1,0.500992774963379
28,1,5,6,27,27,1,0.76765513420105,1,-1,1,-1,1,-1,0.835506439208984
28,1,5,7,81,81,1,0.869123697280884,1,1,-1,1,1,-1,0.51765513420105
28,1,5,8,9,9,1,0.633859157562256,1,1,1,1,-1,1,0.619123697280884
28,1,5,9,81,81,1,0.618873834609985,1,1,1,1,1,1,0.383859157562256
28,1,5,10,-3,3,1,0.717608690261841,1,1,1,1,1,1,0.368873834609985
28,1,5,11,-81,81,0,0.718562364578247,-1,1,1,1,1,1,0.467608690261841
28,1,5,12,-81,81,0,0.702133893966675,-1,-1,1,-1,1,1,0.468562364578247
28,1,5,13,27,27,1,0.652486324310303,-1,-1,-1,-1,1,-1,0.452133893966675
28,1,5,14,-3,3,0,0.635434150695801,1,1,-1,-1,-1,-1,0.402486324310303
28,1,5,15,-81,81,0,0.601123332977295,-1,-1,1,1,-1,-1,0.385434150695801
28,1,5,16,9,9,1,0.535565853118896,-1,-1,-1,-1,1,1,0.351123332977295
28,1,5,17,9,9,1,0.651740312576294,1,1,-1,-1,-1,-1,0.285565853118896
28,1,5,18,-0,0,0,0.718453168869019,1,1,1,1,-1,-1,0.401740312576294
28,1,5,19,-81,81,0,0.601004838943481,-1,-1,1,1,1,1,0.468453168869019
28,1,5,20,-3,3,0,0.634405851364136,-1,-1,-1,-1,1,1,0.351004838943481
28,1,5,21,-27,27,0,0.618317365646362,-1,-1,-1,-1,-1,-1,0.384405851364136
28,1,5,22,-81,81,0,0.834290027618408,-1,-1,-1,-1,-1,-1,0.368317365646362
28,1,5,23,-9,9,0,0.635799884796143,-1,-1,-1,-1,-1,-1,0.584290027618408
28,1,5,24,-9,9,1,0.602551460266113,-1,-1,-1,-1,-1,-1,0.385799884796143
28,1,5,25,-81,81,0,0.551502227783203,-1,1,-1,-1,-1,-1,0.352551460266113
28,1,5,26,-27,27,0,0.435198307037354,-1,-1,1,-1,-1,-1,0.301502227783203
28,1,5,27,-3,3,1,0.667632579803467,-1,-1,-1,-1,1,-1,0.185198307037354
28,1,5,28,-3,3,0,0.602485418319702,-1,1,-1,-1,-1,-1,0.417632579803467
28,1,5,29,9,9,1,0.535393714904785,-1,-1,1,-1,-1,-1,0.352485418319702
28,1,5,30,3,3,0,0.536032915115356,1,1,-1,-1,1,-1,0.285393714904785
28,1,5,31,27,27,1,0.569674968719482,1,-1,1,1,-1,-1,0.286032915115356
28,1,5,32,3,3,1,0.535900354385376,1,1,-1,1,1,1,0.319674968719482
28,1,5,33,27,27,1,0.668925285339355,1,1,1,1,-1,1,0.285900354385376
28,1,5,34,81,81,1,0.633854150772095,1,1,1,1,1,1,0.418925285339355
28,1,5,35,9,9,1,0.552098035812378,1,1,1,1,1,1,0.383854150772095
28,1,5,36,-3,3,0,0.702075719833374,1,1,1,1,1,1,0.302098035812378
28,1,5,37,-27,27,0,0.6009681224823,-1,-1,1,1,1,1,0.452075719833374
28,1,5,38,-0,0,0,0.7171790599823,-1,-1,-1,-1,1,1,0.3509681224823
28,1,5,39,3,3,1,0.684327840805054,-1,-1,-1,-1,-1,-1,0.4671790599823
28,1,5,40,-81,81,0,0.584403276443481,1,1,-1,-1,-1,-1,0.434327840805054
28,1,5,41,-81,81,0,0.58381724357605,-1,-1,1,1,-1,-1,0.334403276443481
28,1,5,42,-3,3,0,0.65126633644104,-1,-1,-1,-1,1,1,0.33381724357605
28,1,5,43,-0,0,0,0.584362030029297,-1,-1,-1,-1,-1,-1,0.40126633644104
28,1,5,44,-9,9,0,0.701902866363525,-1,-1,-1,-1,-1,-1,0.334362030029297
28,1,5,45,-27,27,0,0.433845996856689,-1,-1,-1,-1,-1,-1,0.451902866363525
28,1,5,46,-27,27,0,0.517603158950806,-1,-1,-1,-1,-1,-1,0.183845996856689
28,1,5,47,-81,81,0,0.552256107330322,-1,-1,-1,-1,-1,-1,0.267603158950806
28,1,5,48,3,3,1,0.883881092071533,-1,-1,-1,-1,-1,-1,0.302256107330322
28,1,5,49,9,9,1,0.602471351623535,1,1,-1,-1,-1,-1,0.633881092071533
28,1,5,50,27,27,1,0.569435119628906,1,1,1,1,-1,-1,0.352471351623535
28,1,5,51,27,27,1,0.617655038833618,1,1,1,1,1,1,0.319435119628906
28,1,5,52,3,3,0,0.686069250106812,1,1,1,1,1,1,0.367655038833618
28,1,5,53,-81,81,0,0.568687915802002,1,-1,1,1,1,1,0.436069250106812
28,1,5,54,-81,81,0,0.551031112670898,-1,-1,-1,1,1,1,0.318687915802002
28,1,5,55,-0,0,0,0.669415950775146,-1,-1,-1,-1,-1,1,0.301031112670898
28,1,5,56,-0,0,0,0.567655324935913,-1,-1,-1,-1,-1,-1,0.419415950775146
28,1,5,57,-3,3,1,0.635207891464233,-1,-1,-1,-1,-1,-1,0.317655324935913
28,1,5,58,-27,27,0,0.517696857452393,-1,1,-1,-1,-1,-1,0.385207891464233
28,1,5,59,-81,81,0,0.917811155319214,-1,-1,1,-1,-1,-1,0.267696857452393
28,1,5,60,-3,3,0,0.634294033050537,-1,-1,-1,-1,1,-1,0.667811155319214
28,1,5,61,27,27,1,0.567682981491089,-1,-1,-1,-1,-1,-1,0.384294033050537
28,1,5,62,-9,9,0,0.668642282485962,1,1,-1,-1,-1,-1,0.317682981491089
28,1,5,63,-27,27,0,0.684420347213745,-1,-1,1,1,-1,-1,0.418642282485962
28,1,5,64,-3,3,1,0.617785215377808,-1,-1,-1,-1,1,1,0.434420347213745
28,1,5,65,-81,81,0,0.585453033447266,-1,1,-1,-1,-1,-1,0.367785215377808
28,1,5,66,-81,81,0,0.635796308517456,-1,-1,1,-1,-1,-1,0.335453033447266
28,1,5,67,-9,9,0,0.735750675201416,-1,-1,-1,-1,1,-1,0.385796308517456
28,1,5,68,-9,9,0,0.533855438232422,-1,-1,-1,-1,-1,-1,0.485750675201416
28,1,5,69,-3,3,0,0.635477781295776,-1,-1,-1,-1,-1,-1,0.283855438232422
28,1,5,70,-27,27,0,0.718604564666748,-1,-1,-1,-1,-1,-1,0.385477781295776
28,1,5,71,-3,3,1,0.652104377746582,-1,-1,-1,-1,-1,-1,0.468604564666748
28,1,5,72,-27,27,0,0.60095739364624,-1,1,-1,-1,-1,-1,0.402104377746582
28,1,5,73,-9,9,0,0.60051417350769,-1,-1,1,-1,-1,-1,0.35095739364624
28,1,5,74,-9,9,0,0.568694591522217,-1,-1,-1,-1,1,-1,0.35051417350769
28,1,5,75,-3,3,0,0.551129817962646,-1,-1,-1,-1,-1,-1,0.318694591522217
28,1,5,76,-9,9,0,0.502662181854248,-1,-1,-1,-1,-1,-1,0.301129817962646
28,1,5,77,9,9,1,0.550617218017578,-1,-1,-1,-1,-1,-1,0.252662181854248
28,1,5,78,3,3,1,0.550554037094116,1,1,-1,-1,-1,-1,0.300617218017578
28,1,5,79,-0,0,1,0.533886671066284,1,1,1,1,-1,-1,0.300554037094116
28,1,5,80,-9,9,0,0.869398832321167,-1,1,1,1,1,1,0.283886671066284
28,1,5,81,-0,0,1,0.569171905517578,-1,-1,1,-1,1,1,0.619398832321167
28,1,5,82,0,0,1,0.835726976394653,-1,1,-1,-1,1,-1,0.319171905517578
28,1,5,83,-3,3,1,0.567766189575195,1,1,1,-1,-1,-1,0.585726976394653
28,1,5,84,0,0,0,0.602863311767578,-1,1,1,1,1,-1,0.317766189575195
28,1,5,85,27,27,1,0.56917929649353,1,-1,1,-1,1,1,0.352863311767578
28,1,5,86,27,27,1,0.634279251098633,1,1,-1,1,1,-1,0.31917929649353
28,1,5,87,0,0,1,0.567178249359131,1,1,1,1,-1,1,0.384279251098633
28,1,5,88,9,9,1,0.517682075500488,1,1,1,1,1,1,0.317178249359131
28,1,5,89,27,27,1,0.584313154220581,1,1,1,1,1,1,0.267682075500488
28,1,5,90,81,81,1,0.56939435005188,1,1,1,1,1,1,0.334313154220581
28,1,5,91,81,81,1,0.533828735351562,1,1,1,1,1,1,0.31939435005188
28,1,5,92,81,81,1,0.533870220184326,1,1,1,1,1,1,0.283828735351562
28,1,5,93,3,3,0,0.835040092468262,1,1,1,1,1,1,0.283870220184326
28,1,5,94,9,9,1,0.56716513633728,1,-1,1,1,1,1,0.585040092468262
28,1,5,95,9,9,1,0.583886623382568,1,1,-1,1,1,1,0.31716513633728
28,1,5,96,9,9,0,0.583886623382568,1,1,1,1,-1,1,0.333886623382568
28,1,5,97,27,27,1,0.585365772247314,1,-1,1,1,1,1,0.333886623382568
28,1,5,98,27,27,1,0.53383994102478,1,1,-1,1,1,1,0.335365772247314
28,1,5,99,81,81,1,0.400957345962524,1,1,1,1,-1,1,0.28383994102478
28,1,6,4,-27,27,0,0.602580070495605,-1,-1,-1,-1,1,1,0.33385968208313
28,1,6,5,27,27,1,0.583860874176025,-1,-1,-1,-1,-1,-1,0.352580070495605
28,1,6,6,-3,3,0,0.601686716079712,1,1,-1,-1,-1,-1,0.333860874176025
28,1,6,7,3,3,0,0.635295867919922,-1,-1,1,1,-1,-1,0.351686716079712
28,1,6,8,-9,9,0,0.801302194595337,1,-1,-1,-1,1,1,0.385295867919922
28,1,6,9,27,27,1,0.584280729293823,-1,-1,-1,1,-1,-1,0.551302194595337
28,1,6,10,-9,9,0,0.636196851730347,1,1,-1,-1,-1,1,0.334280729293823
28,1,6,11,3,3,1,0.70235538482666,-1,-1,1,1,-1,-1,0.386196851730347
28,1,6,12,-3,3,0,0.635393857955933,1,1,-1,-1,1,1,0.45235538482666
28,1,6,13,27,27,1,0.601921319961548,-1,-1,1,1,-1,-1,0.385393857955933
28,1,6,14,-3,3,1,0.70215892791748,1,1,-1,-1,1,1,0.351921319961548
28,1,6,15,9,9,1,0.583834886550903,-1,1,1,1,-1,-1,0.45215892791748
28,1,6,16,-0,0,1,1.06956148147583,1,1,1,-1,1,1,0.333834886550903
28,1,6,17,9,9,1,0.602045059204102,-1,1,1,1,1,-1,0.81956148147583
