correct,rt,stimulus,isi,subj_idx,session,trial,response,prevresp,prev2resp,prev3resp,prevstim,prev2stim,prev3stim,prevrt
1,0.576575889585001,1,5.772,125,2,66,1,-1,-1,-1,-1,-1,-1,NaN
1,0.568797851265117,-1,6.11,125,2,67,0,1,-1,-1,1,-1,-1,NaN
0,0.682588084379859,-1,5.167,125,2,68,1,-1,1,-1,-1,1,-1,NaN
0,0.755631142755192,-1,5.52,125,2,69,1,1,-1,1,-1,-1,1,NaN
1,0.971454628785978,1,5.888,125,2,70,1,1,1,-1,-1,-1,-1,NaN
1,0.469611882275785,-1,5.491,125,2,71,0,1,1,1,1,-1,-1,NaN
1,0.59899992546616,1,5.154,125,2,72,1,-1,1,1,-1,1,-1,NaN
1,0.634662402869253,-1,5.781,125,2,73,0,1,-1,1,1,-1,1,NaN
0,0.493003926107122,-1,5.714,125,2,74,1,-1,1,-1,-1,1,-1,NaN
1,0.760704520744184,1,5.74,125,2,75,1,1,-1,1,-1,-1,1,NaN
1,0.567420389276776,-1,5.073,125,2,76,0,1,1,-1,1,-1,-1,NaN
1,0.682383017381653,1,6.255,125,2,77,1,-1,1,1,-1,1,-1,NaN
0,0.704858349923597,-1,5.545,125,2,78,1,1,-1,1,1,-1,1,NaN
1,0.72896800043145,1,6.448,125,2,79,1,1,1,-1,-1,1,-1,NaN
0,0.963684199135969,-1,6.218,125,2,80,1,1,1,1,1,-1,1,NaN
1,0.859010925102666,1,5.01,125,2,81,1,1,1,1,-1,1,-1,NaN
1,0.762042106759509,1,5.794,125,2,82,1,1,1,1,1,-1,1,NaN
1,0.781117435052693,1,5.642,125,2,83,1,1,1,1,1,1,-1,NaN
1,0.832728849202795,1,5.825,125,2,84,1,1,1,1,1,1,1,NaN
1,0.716657213608414,1,5.472,125,2,85,1,1,1,1,1,1,1,NaN
1,0.66816355258743,1,5.937,125,2,86,1,1,1,1,1,1,1,NaN
1,1.15674660952482,1,5.149,125,2,87,1,1,1,1,1,1,1,NaN
1,0.840521387638546,1,5.91,125,2,88,1,1,1,1,1,1,1,NaN
1,0.564741018499262,-1,5.755,125,2,89,0,1,1,1,1,1,1,NaN
1,0.636061458445511,1,6.406,125,2,90,1,-1,1,1,-1,1,1,NaN
1,0.67107464833407,-1,5.138,125,2,91,0,1,-1,1,1,-1,1,NaN
1,0.617261955665526,-1,5.094,125,2,92,0,-1,1,-1,-1,1,-1,NaN
1,0.795158795165662,1,5.056,125,2,93,1,-1,-1,1,-1,-1,1,NaN
1,0.615661836999607,1,5.311,125,2,94,1,1,-1,-1,1,-1,-1,NaN
1,0.728697926126188,1,6.192,125,2,95,1,1,1,-1,1,1,-1,NaN
1,0.717719428181226,-1,5.999,125,2,96,0,1,1,1,1,1,1,NaN
1,0.743413881616107,-1,5.946,125,2,97,0,-1,1,1,-1,1,1,NaN
1,0.495262538861425,1,5.654,125,2,98,1,-1,-1,1,-1,-1,1,NaN
1,0.586501965995012,-1,5.461,125,2,99,0,1,-1,-1,1,-1,-1,NaN
1,0.562003478576116,1,6.115,125,2,100,1,-1,1,-1,-1,1,-1,NaN
0,1.11899464271119,-1,6.106,125,3,2,1,1,1,-1,-1,1,-1,NaN
1,0.66987170882112,-1,5.018,125,3,3,0,1,1,1,-1,-1,1,NaN
0,0.820961515327326,-1,5.92,125,3,4,1,-1,1,1,-1,-1,-1,NaN
1,0.605007458295404,1,5.43,125,3,5,1,1,-1,1,-1,-1,-1,NaN
1,0.793635367978823,1,5.704,125,3,6,1,1,1,-1,1,-1,-1,NaN
1,0.787506372977077,1,5.061,125,3,7,1,1,1,1,1,1,-1,NaN
1,0.660787990232166,-1,5.357,125,3,8,0,1,1,1,1,1,1,NaN
1,0.799856528092278,-1,5.325,125,3,9,0,-1,1,1,-1,1,1,NaN
0,0.865314336664596,1,6.127,125,3,10,0,-1,-1,1,-1,-1,1,NaN
1,0.765975717634319,1,5.79,125,3,11,1,-1,-1,-1,1,-1,-1,NaN
1,0.76839561230554,1,6.447,125,3,12,1,1,-1,-1,1,1,-1,NaN
1,0.814030289864604,1,5.647,125,3,13,1,1,1,-1,1,1,1,NaN
1,0.610213095413201,-1,5.393,125,3,14,0,1,1,1,1,1,1,NaN
1,0.680156028583951,-1,5.058,125,3,15,0,-1,1,1,-1,1,1,NaN
1,0.596926582456945,-1,5.06,125,3,16,0,-1,-1,1,-1,-1,1,NaN
1,0.661941482701877,-1,6.029,125,3,17,0,-1,-1,-1,-1,-1,-1,NaN
1,0.562754212964137,1,5.791,125,3,18,1,-1,-1,-1,-1,-1,-1,NaN
1,0.867845196648886,1,5.673,125,3,19,1,1,-1,-1,1,-1,-1,NaN
1,0.600784768927952,-1,5.517,125,3,20,0,1,1,-1,1,1,-1,NaN
1,0.790452694172018,-1,6.344,125,3,21,0,-1,1,1,-1,1,1,NaN
1,0.883508720795362,-1,5.897,125,3,22,0,-1,-1,1,-1,-1,1,NaN
1,0.544281536509516,1,6.214,125,3,23,1,-1,-1,-1,-1,-1,-1,NaN
1,0.796091325952148,1,5.822,125,3,24,1,1,-1,-1,1,-1,-1,NaN
1,0.769814502405097,-1,5.068,125,3,25,0,1,1,-1,1,1,-1,NaN
1,0.653881215818728,1,6.106,125,3,26,1,-1,1,1,-1,1,1,NaN
1,0.736829805721754,1,5.781,125,3,27,1,1,-1,1,1,-1,1,NaN
1,0.593293440035268,1,5.316,125,3,28,1,1,1,-1,1,1,-1,NaN
1,0.77393558635049,-1,6.005,125,3,29,0,1,1,1,1,1,1,NaN
1,0.938195963072758,-1,5.294,125,3,30,0,-1,1,1,-1,1,1,NaN
1,0.678833389887586,1,5.135,125,3,31,1,-1,-1,1,-1,-1,1,NaN
1,0.754132061026212,1,5.047,125,3,32,1,1,-1,-1,1,-1,-1,NaN
1,1.16005439570381,-1,5.603,125,3,33,0,1,1,-1,1,1,-1,NaN
0,0.788067867381869,-1,5.232,125,3,34,1,-1,1,1,-1,1,1,NaN
0,0.774255671932224,-1,5.106,125,3,35,1,1,-1,1,-1,-1,1,NaN
1,0.799920324876439,1,5.361,125,3,36,1,1,1,-1,-1,-1,-1,NaN
1,0.695440910948491,1,5.256,125,3,37,1,1,1,1,1,-1,-1,NaN
1,0.766972218136289,1,6.162,125,3,38,1,1,1,1,1,1,-1,NaN
1,0.915038685391664,1,5.533,125,3,39,1,1,1,1,1,1,1,NaN
1,0.841420914609444,1,5.36,125,3,40,1,1,1,1,1,1,1,NaN
0,0.746603961412802,-1,5.844,125,3,41,1,1,1,1,1,1,1,NaN
1,0.982048052800565,1,6.23,125,3,42,1,1,1,1,-1,1,1,NaN
1,1.14821190417751,1,5.134,125,3,43,1,1,1,1,1,-1,1,NaN
1,0.905866955975398,1,5.986,125,3,44,1,1,1,1,1,1,-1,NaN
0,0.772988266137872,-1,5.728,125,3,45,1,1,1,1,1,1,1,NaN
1,1.34909125141803,1,6.392,125,3,46,1,1,1,1,-1,1,1,NaN
0,0.96943098126485,-1,5.927,125,3,47,1,1,1,1,1,-1,1,NaN
0,0.915823705381626,1,5.508,125,3,48,0,1,1,1,-1,1,-1,NaN
1,0.682307667840178,1,6.336,125,3,49,1,-1,1,1,1,-1,1,NaN
1,0.841357467611488,1,5.181,125,3,50,1,1,-1,1,1,1,-1,NaN
0,0.741625974089402,-1,6.246,125,3,51,1,1,1,-1,1,1,1,NaN
0,1.34968450511769,-1,6.276,125,3,52,1,1,1,1,-1,1,1,NaN
1,0.767586235088856,1,5.601,125,3,53,1,1,1,1,-1,-1,1,NaN
1,0.773342772661636,1,6.324,125,3,54,1,1,1,1,1,-1,-1,NaN
1,0.970642902115287,1,6.327,125,3,55,1,1,1,1,1,1,-1,NaN
0,1.15151042363414,-1,6.17,125,3,56,1,1,1,1,1,1,1,NaN
1,1.10781037100242,1,5.719,125,3,57,1,1,1,1,-1,1,1,NaN
1,0.956628887776787,1,5.778,125,3,58,1,1,1,1,1,-1,1,NaN
1,1.13165597366515,1,5.412,125,3,59,1,1,1,1,1,1,-1,NaN
1,0.861915622047491,1,6.056,125,3,60,1,1,1,1,1,1,1,NaN
0,0.937385664969952,-1,5.116,125,3,61,1,1,1,1,1,1,1,NaN
1,0.672745860915711,-1,6.34,125,3,62,0,1,1,1,-1,1,1,NaN
1,0.737050910261132,1,6.335,125,3,63,1,-1,1,1,-1,-1,1,NaN
1,1.27745710965246,-1,5.158,125,3,64,0,1,-1,1,1,-1,-1,NaN
1,0.798054782103463,-1,6.15,125,3,65,0,-1,1,-1,-1,1,-1,NaN
1,0.793194876773669,-1,6.227,125,3,66,0,-1,-1,1,-1,-1,1,NaN
1,1.18466996185089,1,6.079,125,3,67,1,-1,-1,-1,-1,-1,-1,NaN
1,0.64684207701157,-1,5.303,125,3,68,0,1,-1,-1,1,-1,-1,NaN
1,0.786783337746783,1,6.294,125,3,69,1,-1,1,-1,-1,1,-1,NaN
1,0.766320092448041,1,6.477,125,3,70,1,1,-1,1,1,-1,1,NaN
1,1.13544078443738,1,5.653,125,3,71,1,1,1,-1,1,1,-1,NaN
1,0.570753792240794,-1,5.832,125,3,72,0,1,1,1,1,1,1,NaN
1,0.626005727996926,-1,5.393,125,3,73,0,-1,1,1,-1,1,1,NaN
1,0.847569424748144,1,6.376,125,3,74,1,-1,-1,1,-1,-1,1,NaN
1,0.700956118482281,-1,5.155,125,3,75,0,1,-1,-1,1,-1,-1,NaN
1,0.7508620266035,-1,5.019,125,3,76,0,-1,1,-1,-1,1,-1,NaN
1,0.635953060304018,-1,5.018,125,3,77,0,-1,-1,1,-1,-1,1,NaN
1,0.653607678954359,-1,5.329,125,3,78,0,-1,-1,-1,-1,-1,-1,NaN
1,0.610358801703114,-1,5.741,125,3,79,0,-1,-1,-1,-1,-1,-1,NaN
1,0.633358211643099,1,5.105,125,3,80,1,-1,-1,-1,-1,-1,-1,NaN
1,0.60007358720577,-1,6.347,125,3,81,0,1,-1,-1,1,-1,-1,NaN
1,0.512662534611081,1,6.066,125,3,82,1,-1,1,-1,-1,1,-1,NaN
1,0.843615810016672,1,5.3,125,3,83,1,1,-1,1,1,-1,1,NaN
1,0.589162829477573,-1,5.489,125,3,84,0,1,1,-1,1,1,-1,NaN
1,0.517265602269617,-1,5.216,125,3,85,0,-1,1,1,-1,1,1,NaN
1,0.606262886685727,-1,5.716,125,3,86,0,-1,-1,1,-1,-1,1,NaN
0,0.842339994638678,1,6.47,125,3,87,0,-1,-1,-1,-1,-1,-1,NaN
1,0.607047459145178,-1,5.696,125,3,88,0,-1,-1,-1,1,-1,-1,NaN
1,0.895847270522609,-1,6.026,125,3,89,0,-1,-1,-1,-1,1,-1,NaN
1,0.61603309142447,-1,5.884,125,3,90,0,-1,-1,-1,-1,-1,1,NaN
1,0.590727470978891,-1,5.943,125,3,91,0,-1,-1,-1,-1,-1,-1,NaN
1,0.598647418935798,-1,5.106,125,3,92,0,-1,-1,-1,-1,-1,-1,NaN
1,0.482068160940798,-1,5.2,125,3,93,0,-1,-1,-1,-1,-1,-1,NaN
0,0.622091703197839,1,5.14,125,3,94,0,-1,-1,-1,-1,-1,-1,NaN
1,0.598575452842852,-1,5.363,125,3,95,0,-1,-1,-1,1,-1,-1,NaN
0,1.22883032517075,1,6.227,125,3,96,0,-1,-1,-1,-1,1,-1,NaN
1,0.916938051526813,1,5.067,125,3,97,1,-1,-1,-1,1,-1,1,NaN
1,0.872339539262612,1,5.944,125,3,98,1,1,-1,-1,1,1,-1,NaN
1,0.681254528425598,-1,5.196,125,3,99,0,1,1,-1,1,1,1,NaN
0,0.910718710628316,1,6.377,125,3,100,0,-1,1,1,-1,1,1,NaN
1,0.807172267172064,-1,5.703,125,4,2,0,-1,-1,-1,-1,1,-1,NaN
1,1.25697490985658,-1,6.5,125,4,3,0,-1,-1,-1,-1,-1,1,NaN
1,0.911615786807488,1,5.82,125,4,4,1,-1,-1,-1,-1,-1,-1,NaN
1,0.554371559752326,-1,5.875,125,4,5,0,1,-1,-1,1,-1,-1,NaN
1,0.783756712466129,-1,5.66,125,4,6,0,-1,1,-1,-1,1,-1,NaN
1,0.78128495330111,-1,5.032,125,4,7,0,-1,-1,1,-1,-1,1,NaN
1,0.89059509253002,1,5.596,125,4,8,1,-1,-1,-1,-1,-1,-1,NaN
1,0.544123988153842,-1,5.996,125,4,9,0,1,-1,-1,1,-1,-1,NaN
0,0.830106019267987,1,5.403,125,4,10,0,-1,1,-1,-1,1,-1,NaN
1,0.619962699042844,-1,5.789,125,4,11,0,-1,-1,1,1,-1,1,NaN
1,1.05371107809333,1,5.914,125,4,12,1,-1,-1,-1,-1,1,-1,NaN
1,0.610910438997962,-1,5.302,125,4,13,0,1,-1,-1,1,-1,1,NaN
1,1.2229262803985,-1,5.593,125,4,14,0,-1,1,-1,-1,1,-1,NaN
1,1.04905997299738,-1,6.412,125,4,15,0,-1,-1,1,-1,-1,1,NaN
1,1.10012143373115,1,6.203,125,4,16,1,-1,-1,-1,-1,-1,-1,NaN
1,0.773536001516732,1,5.473,125,4,17,1,1,-1,-1,1,-1,-1,NaN
1,0.583422968542436,-1,6.11,125,4,18,0,1,1,-1,1,1,-1,NaN
1,1.00047966923921,-1,6.311,125,4,19,0,-1,1,1,-1,1,1,NaN
0,0.79943072856895,-1,5.116,125,4,20,1,-1,-1,1,-1,-1,1,NaN
1,0.672764890929102,1,5.862,125,4,21,1,1,-1,-1,-1,-1,-1,NaN
1,0.529074740520628,-1,6.123,125,4,22,0,1,1,-1,1,-1,-1,NaN
1,0.703078716644086,1,5.989,125,4,23,1,-1,1,1,-1,1,-1,NaN
1,1.30552623593849,1,6.048,125,4,24,1,1,-1,1,1,-1,1,NaN
1,0.794813326534495,1,5.834,125,4,25,1,1,1,-1,1,1,-1,NaN
0,1.17613392568182,-1,5.769,125,4,26,1,1,1,1,1,1,1,NaN
1,1.1239330662529,1,6.334,125,4,27,1,1,1,1,-1,1,1,NaN
0,0.97726473401508,-1,5.493,125,4,28,1,1,1,1,1,-1,1,NaN
1,0.981737354569304,1,5.121,125,4,29,1,1,1,1,-1,1,-1,NaN
0,1.27007397981652,-1,5.791,125,4,30,1,1,1,1,1,-1,1,NaN
0,1.13550714871872,-1,5.455,125,4,31,1,1,1,1,-1,1,-1,NaN
1,0.936061676817189,-1,5.399,125,4,32,0,1,1,1,-1,-1,1,NaN
1,0.841481884334826,1,5.91,125,4,33,1,-1,1,1,-1,-1,-1,NaN
1,0.932829439262605,1,5.732,125,4,34,1,1,-1,1,1,-1,-1,NaN
1,0.910039901144046,1,6.209,125,4,35,1,1,1,-1,1,1,-1,NaN
1,0.901489541714909,1,5.113,125,4,36,1,1,1,1,1,1,1,NaN
1,1.12751036675309,1,6.261,125,4,37,1,1,1,1,1,1,1,NaN
1,1.06699909088275,1,6.423,125,4,38,1,1,1,1,1,1,1,NaN
0,1.03886564149889,-1,5.864,125,4,39,1,1,1,1,1,1,1,NaN
1,1.04572477337388,1,5.569,125,4,40,1,1,1,1,-1,1,1,NaN
0,1.08978402391676,-1,5.529,125,4,41,1,1,1,1,1,-1,1,NaN
0,1.01256746071431,-1,6.495,125,4,42,1,1,1,1,-1,1,-1,NaN
0,1.4018557481013,-1,6.376,125,4,43,1,1,1,1,-1,-1,1,NaN
0,0.699392837878804,-1,6.018,125,4,45,1,-1,1,1,1,-1,-1,NaN
1,1.14276348622661,-1,5.593,125,4,46,0,1,-1,1,-1,1,-1,NaN
0,1.29997825407554,-1,5.305,125,4,47,1,-1,1,-1,-1,-1,1,NaN
1,1.15297617824035,1,6.349,125,4,48,1,1,-1,1,-1,-1,-1,NaN
1,0.794953705937587,1,5.397,125,4,49,1,1,1,-1,1,-1,-1,NaN
1,0.960636799487474,1,5.592,125,4,50,1,1,1,1,1,1,-1,NaN
1,0.882723779915978,1,5.656,125,4,51,1,1,1,1,1,1,1,NaN
1,0.584490051683133,-1,6.194,125,4,52,0,1,1,1,1,1,1,NaN
1,0.53174079162909,-1,5.601,125,4,53,0,-1,1,1,-1,1,1,NaN
0,0.840212971516848,1,5.488,125,4,54,0,-1,-1,1,-1,-1,1,NaN
0,0.735770715035869,1,5.678,125,4,55,0,-1,-1,-1,1,-1,-1,NaN
1,0.629438284281605,-1,6.067,125,4,56,0,-1,-1,-1,1,1,-1,NaN
0,0.792622063019735,1,5.857,125,4,57,0,-1,-1,-1,-1,1,1,NaN
1,0.667712790739643,-1,5.031,125,4,58,0,-1,-1,-1,1,-1,1,NaN
0,0.707122038175839,1,6.249,125,4,59,0,-1,-1,-1,-1,1,-1,NaN
1,0.660597441982645,-1,5.377,125,4,60,0,-1,-1,-1,1,-1,1,NaN
1,0.645918553715092,-1,5.756,125,4,61,0,-1,-1,-1,-1,1,-1,NaN
1,0.601607762641834,-1,5.925,125,4,62,0,-1,-1,-1,-1,-1,1,NaN
1,0.717041922714088,-1,5.776,125,4,63,0,-1,-1,-1,-1,-1,-1,NaN
0,0.514854452257168,1,5.454,125,4,64,0,-1,-1,-1,-1,-1,-1,NaN
0,1.17114211885564,1,5.449,125,4,65,0,-1,-1,-1,1,-1,-1,NaN
1,0.691102255631449,-1,6.464,125,4,66,0,-1,-1,-1,1,1,-1,NaN
1,0.730231973742775,1,5.008,125,4,67,1,-1,-1,-1,-1,1,1,NaN
1,0.947921871127619,1,6.441,125,4,68,1,1,-1,-1,1,-1,1,NaN
1,0.602514947646341,-1,5.098,125,4,69,0,1,1,-1,1,1,-1,NaN
1,0.640570274369566,1,6.223,125,4,70,1,-1,1,1,-1,1,1,NaN
1,0.82058581371075,1,5.117,125,4,71,1,1,-1,1,1,-1,1,NaN
1,0.654979065776388,-1,5.495,125,4,72,0,1,1,-1,1,1,-1,NaN
1,0.745510228145577,-1,5.352,125,4,73,0,-1,1,1,-1,1,1,NaN
1,0.771385410639596,1,5.747,125,4,74,1,-1,-1,1,-1,-1,1,NaN
1,0.59384689327635,-1,5.891,125,4,75,0,1,-1,-1,1,-1,-1,NaN
1,0.650675733979369,1,5.452,125,4,76,1,-1,1,-1,-1,1,-1,NaN
1,0.972536565097471,1,6.108,125,4,77,1,1,-1,1,1,-1,1,NaN
0,0.701322459226503,1,6.192,125,4,78,0,1,1,-1,1,1,-1,NaN
1,0.600672803292582,1,5.423,125,4,79,1,-1,1,1,1,1,1,NaN
1,0.767145056080153,1,5.56,125,4,80,1,1,-1,1,1,1,1,NaN
1,0.663634823030407,-1,6.38,125,4,81,0,1,1,-1,1,1,1,NaN
1,0.630093409959045,1,5.922,125,4,82,1,-1,1,1,-1,1,1,NaN
1,0.602946825933941,-1,6.264,125,4,83,0,1,-1,1,1,-1,1,NaN
1,0.746112380476006,1,5.89,125,4,84,1,-1,1,-1,-1,1,-1,NaN
1,0.601479763060524,-1,6.056,125,4,85,0,1,-1,1,1,-1,1,NaN
1,0.586038133252259,1,5.371,125,4,86,1,-1,1,-1,-1,1,-1,NaN
1,0.618535131954559,1,5.423,125,4,87,1,1,-1,1,1,-1,1,NaN
1,0.599999828048567,1,6.17,125,4,88,1,1,1,-1,1,1,-1,NaN
0,0.67282895446624,-1,5.885,125,4,89,1,1,1,1,1,1,1,NaN
1,0.489325919170369,-1,6.216,125,4,90,0,1,1,1,-1,1,1,NaN
1,0.576599517491559,-1,5.13,125,4,91,0,-1,1,1,-1,-1,1,NaN
1,0.541661112909424,-1,5.604,125,4,92,0,-1,-1,1,-1,-1,-1,NaN
1,0.619769440112577,1,6.483,125,4,93,1,-1,-1,-1,-1,-1,-1,NaN
1,0.744584622476395,-1,6.354,125,4,94,0,1,-1,-1,1,-1,-1,NaN
1,0.472079054334245,1,5.84,125,4,95,1,-1,1,-1,-1,1,-1,NaN
1,0.63475397367074,1,5.755,125,4,96,1,1,-1,1,1,-1,1,NaN
0,0.7866816725018,-1,5.313,125,4,97,1,1,1,-1,1,1,-1,NaN
1,0.459030672341214,-1,5.605,125,4,98,0,1,1,1,-1,1,1,NaN
1,0.535060126969256,1,6.172,125,4,99,1,-1,1,1,-1,-1,1,NaN
1,0.603931676261709,1,5.138,125,4,100,1,1,-1,1,1,-1,-1,NaN
1,1.1939919048973,1,5.129,125,5,2,1,-1,1,1,-1,1,1,NaN
1,0.656144088119618,-1,5.122,125,5,3,0,1,-1,1,1,-1,1,NaN
1,0.850795207273222,-1,5.286,125,5,4,0,-1,1,-1,-1,1,-1,NaN
0,0.954493917312902,-1,5.872,125,5,5,1,-1,-1,1,-1,-1,1,NaN
1,0.535830955112942,-1,5.517,125,5,6,0,1,-1,-1,-1,-1,-1,NaN
1,0.623098538416343,-1,5.966,125,5,7,0,-1,1,-1,-1,-1,-1,NaN
1,0.692789111183629,-1,6.35,125,5,8,0,-1,-1,1,-1,-1,-1,NaN
1,0.610038456886286,-1,5.063,125,5,9,0,-1,-1,-1,-1,-1,-1,NaN
0,0.775841181623946,1,5.144,125,5,10,0,-1,-1,-1,-1,-1,-1,NaN
1,0.996028067250336,-1,6.365,125,5,11,0,-1,-1,-1,1,-1,-1,NaN
0,0.795725481447334,-1,5.088,125,5,12,1,-1,-1,-1,-1,1,-1,NaN
1,0.767671306402917,-1,5.479,125,5,13,0,1,-1,-1,-1,-1,1,NaN
1,0.861862084791937,1,5.612,125,5,14,1,-1,1,-1,-1,-1,-1,NaN
1,1.14716381378366,-1,6.358,125,5,15,0,1,-1,1,1,-1,-1,NaN
1,0.551806083341035,1,5.094,125,5,16,1,-1,1,-1,-1,1,-1,NaN
1,0.644494866966852,-1,5.038,125,5,17,0,1,-1,1,1,-1,1,NaN
0,0.884592303718819,1,6.475,125,5,18,0,-1,1,-1,-1,1,-1,NaN
1,0.618756409753587,-1,5.165,125,5,19,0,-1,-1,1,1,-1,1,NaN
0,0.908201974495569,-1,5.583,125,5,20,1,-1,-1,-1,-1,1,-1,NaN
1,1.07576200960466,1,5.428,125,5,21,1,1,-1,-1,-1,-1,1,NaN
1,0.528073356413188,-1,5.542,125,5,22,0,1,1,-1,1,-1,-1,NaN
1,0.748840555605057,-1,5.131,125,5,23,0,-1,1,1,-1,1,-1,NaN
1,0.557261133177235,1,5.916,125,5,24,1,-1,-1,1,-1,-1,1,NaN
1,0.792963550626155,1,5.321,125,5,25,1,1,-1,-1,1,-1,-1,NaN
1,0.618376892197375,1,5.469,125,5,26,1,1,1,-1,1,1,-1,NaN
0,1.03916779840529,-1,6.418,125,5,27,1,1,1,1,1,1,1,NaN
1,0.508449074701275,-1,6.135,125,5,28,0,1,1,1,-1,1,1,NaN
1,0.657619214713122,-1,6.493,125,5,29,0,-1,1,1,-1,-1,1,NaN
1,1.00230461816045,1,5.484,125,5,30,1,-1,-1,1,-1,-1,-1,NaN
1,0.840174324699547,1,5.825,125,5,31,1,1,-1,-1,1,-1,-1,NaN
1,0.515878749661169,-1,5.363,125,5,32,0,1,1,-1,1,1,-1,NaN
1,0.509435721687623,1,5.375,125,5,33,1,-1,1,1,-1,1,1,NaN
1,0.497417058132669,-1,5.243,125,5,34,0,1,-1,1,1,-1,1,NaN
1,0.696330573289742,-1,5.549,125,5,35,0,-1,1,-1,-1,1,-1,NaN
1,0.591102763311937,1,5.148,125,5,36,1,-1,-1,1,-1,-1,1,NaN
1,0.640818968881831,1,6.163,125,5,37,1,1,-1,-1,1,-1,-1,NaN
1,0.545932516075482,1,5.812,125,5,38,1,1,1,-1,1,1,-1,NaN
0,0.645955843229785,-1,5.464,125,5,39,1,1,1,1,1,1,1,NaN
1,0.609215685140043,1,5.02,125,5,40,1,1,1,1,-1,1,1,NaN
0,0.818893619831215,-1,6.055,125,5,41,1,1,1,1,1,-1,1,NaN
1,0.704152581717608,-1,6.128,125,5,42,0,1,1,1,-1,1,-1,NaN
1,0.514027910009645,1,5.683,125,5,43,1,-1,1,1,-1,-1,1,NaN
0,0.540766995531158,-1,5.742,125,5,44,1,1,-1,1,1,-1,-1,NaN
0,1.06737568363587,-1,5.486,125,5,45,1,1,1,-1,-1,1,-1,NaN
1,0.754417304291565,1,5.489,125,5,46,1,1,1,1,-1,-1,1,NaN
1,0.46705723649211,-1,5.351,125,5,47,0,1,1,1,1,-1,-1,NaN
1,0.621829361786695,1,6.077,125,5,48,1,-1,1,1,-1,1,-1,NaN
0,0.799284112834357,-1,5.031,125,5,49,1,1,-1,1,1,-1,1,NaN
1,0.607193124246805,1,5.511,125,5,50,1,1,1,-1,-1,1,-1,NaN
1,0.813148386896501,1,5.143,125,5,51,1,1,1,1,1,-1,1,NaN
0,0.913446115247098,-1,5.162,125,5,52,1,1,1,1,1,1,-1,NaN
1,0.894453200218777,1,6.117,125,5,53,1,1,1,1,-1,1,1,NaN
1,0.625436271212493,1,5.651,125,5,54,1,1,1,1,1,-1,1,NaN
1,0.873935921098564,1,5.542,125,5,55,1,1,1,1,1,1,-1,NaN
1,0.614840305850521,-1,5.078,125,5,56,0,1,1,1,1,1,1,NaN
1,0.627097668199895,-1,5.518,125,5,57,0,-1,1,1,-1,1,1,NaN
1,0.50507371731419,-1,5.919,125,5,58,0,-1,-1,1,-1,-1,1,NaN
0,0.48870440992323,1,5.522,125,5,59,0,-1,-1,-1,-1,-1,-1,NaN
0,1.17013379132459,1,5.763,125,5,60,0,-1,-1,-1,1,-1,-1,NaN
1,0.661542329708027,-1,6.35,125,5,61,0,-1,-1,-1,1,1,-1,NaN
1,0.693540059692168,-1,5.882,125,5,62,0,-1,-1,-1,-1,1,1,NaN
1,0.642929398072738,-1,6.398,125,5,63,0,-1,-1,-1,-1,-1,1,NaN
1,0.946779528997467,-1,6.412,125,5,64,0,-1,-1,-1,-1,-1,-1,NaN
0,0.915872550923268,1,5.613,125,5,65,0,-1,-1,-1,-1,-1,-1,NaN
0,1.22993321989816,1,6.006,125,5,66,0,-1,-1,-1,1,-1,-1,NaN
1,0.766476407726259,1,6.417,125,5,68,1,-1,-1,-1,1,1,1,NaN
0,0.643302115063307,1,6.189,125,5,69,0,1,-1,-1,1,1,1,NaN
1,0.453047447376775,1,5.695,125,5,70,1,-1,1,-1,1,1,1,NaN
1,0.930293109208833,1,5.826,125,5,71,1,1,-1,1,1,1,1,NaN
1,0.715669385847832,-1,5.096,125,5,72,0,1,1,-1,1,1,1,NaN
1,0.642558271467351,-1,5.569,125,5,73,0,-1,1,1,-1,1,1,NaN
1,0.704999732920442,-1,5.049,125,5,74,0,-1,-1,1,-1,-1,1,NaN
1,0.890338352603976,-1,5.788,125,5,75,0,-1,-1,-1,-1,-1,-1,NaN
1,1.05478687876166,-1,6.324,125,5,76,0,-1,-1,-1,-1,-1,-1,NaN
1,0.903641199930462,1,6.007,125,5,77,1,-1,-1,-1,-1,-1,-1,NaN
1,0.618315121559135,1,5.096,125,5,78,1,1,-1,-1,1,-1,-1,NaN
1,0.609107820830104,1,6.373,125,5,79,1,1,1,-1,1,1,-1,NaN
0,0.603659297288687,-1,5.208,125,5,80,1,1,1,1,1,1,1,NaN
1,0.630946805666099,1,5.08,125,5,81,1,1,1,1,-1,1,1,NaN
1,0.574913447488143,1,5.088,125,5,82,1,1,1,1,1,-1,1,NaN
1,0.533485496614958,1,5.982,125,5,83,1,1,1,1,1,1,-1,NaN
1,0.559650993949617,-1,5.292,125,5,84,0,1,1,1,1,1,1,NaN
0,0.881604573048207,-1,6.413,125,5,85,1,-1,1,1,-1,1,1,NaN
0,0.513350040045225,1,5.304,125,5,86,0,1,-1,1,-1,-1,1,NaN
1,0.601882445954288,1,5.874,125,5,87,1,-1,1,-1,1,-1,-1,NaN
1,0.567270863776685,1,5.727,125,5,88,1,1,-1,1,1,1,-1,NaN
1,0.613872711105614,-1,5.884,125,5,89,0,1,1,-1,1,1,1,NaN
1,0.574016586085236,1,5.004,125,5,90,1,-1,1,1,-1,1,1,NaN
0,0.48358374604868,1,5.334,125,5,91,0,1,-1,1,1,-1,1,NaN
